sex,age,method,n_reps,n_unlab_clusters,coverage,coverage_cluster_se,coverage_cluster_sd,bias,abs_bias,rmse,se_mean,width,emp_sd,theta0_mean,theta_hat_mean,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,lambda_factor_mean,h_factor_mean,k_target_mean,R_MB_mean,R_GH_mean,bias_score_mean,bias_budget_mean,gh_gamma_eff_mean,edge_score_mean,pc_ratio_mean,fallback_rate,tuning_seconds_mean_per_unlab_draw,estimation_seconds_mean,amortized_procedure_seconds_mean,nw_corr_mean,nw_relative_difference_mean,negative_weight_fraction_mean,M_lambda_over_eigmax_mean,width_ratio_vs_GH_P1_c22,rmse_ratio_vs_GH_P1_c22,width_ratio_vs_GH_P1_c15,rmse_ratio_vs_GH_P1_c15
1,86,GH_P1_c22,1000,50,0.948,0.0063823736867681,0.0451301971398037,0.2552284667298664,0.2552284667298664,0.6283495593888782,0.5769296970246212,2.261564412336515,0.5744663699165373,6.472028886351449,6.727257353081314,30.68187099203492,23.83428491559766,3.950415018015669,316.227766016838,1.3999999999999997,4649.88,44.205312326090656,20.68372234937022,20.68372234937022,22.0,0.3821157885682916,0.8757654851712473,11.817110284129985,0.0,7.605269669834525,0.0023873086581006,0.3826507921498269,0.9886988647210674,0.2487742848356518,0.0,0.6981770313031933,1.0,1.0,,
1,86,LO_GH_P1_c22w,1000,50,0.948,0.0076877851697564,0.0543608502584012,0.2710551075350407,0.2710551075350407,0.7158585688721504,0.6560879909813601,2.5718649246469303,0.6628891621894258,6.472028886351449,6.743083993886488,30.667918680741707,,,,,4649.88,44.205312326090656,20.68372234937022,20.68372234937022,22.0,0.3821157885682916,0.8757654851712473,11.817110284129985,,7.605269669834525,0.0023162891427055,0.3825797726344317,0.9886988647210674,0.2487742848356518,0.0,0.6981770313031933,1.1372061351061988,1.1392680366775174,,
1,86,PPI_global,1000,50,0.255,0.0123097770997243,0.0870432686210995,-1.1628372157199147,1.1628372157199147,1.2342841219037108,0.4158091722831611,1.6299719553499918,0.4140511341151404,6.472028886351449,5.309191670631534,,,,,,,,,,,,,,,0.0,8.291717153042554e-05,8.291717153042554e-05,,,,,0.7207276283879975,1.9643271861353004,,
1,87,GH_P1_c22,1000,50,0.941,0.0073803379160511,0.0521868698788795,0.2363421143030486,0.2363421143030486,0.6287917035431787,0.5717392231658479,2.2412177548101235,0.5829762196901531,6.453065647674776,6.689407761977824,30.031364206173897,23.31863782424391,3.9063899990915294,316.227766016838,1.3999999999999997,4659.98,46.10277981188508,20.886045910953676,20.886045910953676,22.0,0.3821157885682916,0.8810027769232545,11.083148166222031,0.0,7.604132109433412,0.0023798135416582,0.3825864190133288,0.98890841011199,0.2491113425313681,0.0,0.6948033688306771,1.0,1.0,,
1,87,LO_GH_P1_c22w,1000,50,0.939,0.0087236483661554,0.0616855091639545,0.2265295358938248,0.2265295358938248,0.6965868485895141,0.6519996209946118,2.555838514298878,0.659053836157983,6.453065647674776,6.679595183568599,30.02531449156368,,,,,4659.98,46.10277981188508,20.886045910953676,20.886045910953676,22.0,0.3821157885682916,0.8810027769232545,11.083148166222031,,7.604132109433412,0.0023088370999321,0.3825154425716027,0.98890841011199,0.2491113425313681,0.0,0.6948033688306771,1.1403793802782047,1.1078181290629576,,
1,87,PPI_global,1000,50,0.241,0.0111291124020356,0.0786947084806668,-1.1583176410027265,1.1583176410027265,1.228959644519075,0.412402230797791,1.6166167447273407,0.4108659894169753,6.453065647674776,5.294748006672049,,,,,,,,,,,,,,,0.0,8.208060264587403e-05,8.208060264587403e-05,,,,,0.721311769576045,1.954478148477484,,
1,88,GH_P1_c22,1000,50,0.94,0.0071428571428571,0.0505076272276105,0.2273663656090359,0.2273663656090359,0.6113193118229774,0.57188935105684,2.241806256142813,0.5677483377099657,6.434685174491137,6.662051540100173,29.940357037971204,23.20047242992348,3.848937191491336,316.227766016838,1.3999999999999997,4669.56,48.06240864882329,21.070850966031703,21.070850966031703,22.0,0.3821157885682916,0.8857893794210135,10.317812702185805,0.0,7.604533574320376,0.0023803403172641,0.382607019033283,0.9892010076001404,0.2491740412538177,0.0,0.6916683349343276,1.0,1.0,,
1,88,LO_GH_P1_c22w,1000,50,0.943,0.0084527498242782,0.0597699672042057,0.2340297044045009,0.2340297044045009,0.6843034987776052,0.6533783203814598,2.561243015895323,0.6433624881719485,6.434685174491137,6.668714878895639,29.930325429475637,,,,,4669.56,48.06240864882329,21.070850966031703,21.070850966031703,22.0,0.3821157885682916,0.8857893794210135,10.317812702185805,,7.604533574320376,0.0023097580028697,0.3825364367188886,0.9892010076001404,0.2491740412538177,0.0,0.6916683349343276,1.142490796819402,1.119387995018489,,
1,88,PPI_global,1000,50,0.246,0.0135405664126546,0.0957462633149488,-1.1535862959710734,1.1535862959710734,1.2213661739538069,0.4133497065227228,1.6203308495690734,0.4014163969621191,6.434685174491137,5.281098878520064,,,,,,,,,,,,,,,0.0,8.168258611112834e-05,8.168258611112834e-05,,,,,0.7227791630651293,1.9979185187388349,,
1,89,GH_P1_c22,1000,50,0.959,0.0064980373803109,0.0459480629602153,0.2407028537315843,0.2407028537315843,0.6109868801712985,0.5686126851497245,2.2289617257869203,0.5618565535202574,6.416860337458491,6.657563191190077,29.389270961481643,22.81770971470709,3.8106290301802495,316.227766016838,1.3999999999999997,4679.43,50.119696535969325,21.248510036859187,21.248510036859187,22.0,0.3821157885682916,0.8901924803620231,9.743728118160137,0.0,7.603427846301347,0.0023747682701796,0.382546160585247,0.98941626354721,0.2492447252636309,0.0,0.6886205169917755,1.0,1.0,,
1,89,LO_GH_P1_c22w,1000,50,0.949,0.0072125174636367,0.0510002000796395,0.2352499029325623,0.2352499029325623,0.6945799924455379,0.6474061292951092,2.537832026836828,0.6538550110317384,6.416860337458491,6.652110240391054,29.381676383923672,,,,,4679.43,50.119696535969325,21.248510036859187,21.248510036859187,22.0,0.3821157885682916,0.8901924803620231,9.743728118160137,,7.603427846301347,0.0023038318427279,0.3824752241577953,0.98941626354721,0.2492447252636309,0.0,0.6886205169917755,1.1385713794349084,1.1368165421994052,,
1,89,PPI_global,1000,50,0.275,0.0145160010235011,0.1026436275942851,-1.1281517060485593,1.1281517060485593,1.1998331883363738,0.4124337242251485,1.616740198962582,0.4087058213698143,6.416860337458491,5.288708631409932,,,,,,,,,,,,,,,0.0,8.149015158414841e-05,8.149015158414841e-05,,,,,0.7253333156233549,1.9637626064899856,,
1,90,GH_P1_c22,1000,50,0.942,0.0077406955337966,0.05473498303048,0.2574990812818679,0.2574990812818679,0.6331730926225162,0.572141026214874,2.242792822762305,0.5787377002458379,6.399565768644426,6.6570648499262965,29.67791887928862,23.03702371806329,3.779807891554925,316.227766016838,1.3999999999999997,4689.68,52.23966938385909,21.39666362874132,21.39666362874132,22.0,0.3821157885682916,0.8941799984382762,9.160938466876363,0.0,7.603924368899316,0.0023770997840911,0.3825733182290569,0.9896607386258984,0.2489102999331671,0.0,0.6856833655028673,1.0,1.0,,
1,90,LO_GH_P1_c22w,1000,50,0.953,0.0062938259348316,0.044504069981272,0.244300070043516,0.244300070043516,0.6999175073472853,0.6505686238814377,2.550229005615236,0.6562260475579004,6.399565768644426,6.643865838687944,29.67506696060185,,,,,4689.68,52.23966938385909,21.39666362874132,21.39666362874132,22.0,0.3821157885682916,0.8941799984382762,9.160938466876363,,7.603924368899316,0.0023074480993673,0.3825036665443331,0.9896607386258984,0.2489102999331671,0.0,0.6856833655028673,1.1370773883939405,1.1054125885993085,,
1,90,PPI_global,1000,50,0.287,0.0139100609602678,0.0983589843172364,-1.1101961598486068,1.1101961598486068,1.1843710058799444,0.4138460437268687,1.6222764914093255,0.4127584472330514,6.399565768644426,5.2893696087958215,,,,,,,,,,,,,,,0.0,8.146942872554064e-05,8.146942872554064e-05,,,,,0.7233287332404028,1.8705327495431647,,
1,91,GH_P1_c22,1000,50,0.937,0.0072576490262174,0.051319328419103,0.2989330816815925,0.2989330816815925,0.6616829283603242,0.5732097066470414,2.246982050056403,0.5906031852964583,6.382777716803456,6.681710798485049,29.723860258674904,23.0008505694213,3.77494679072652,316.227766016838,1.3999999999999997,4695.61,54.03949013098836,21.550776174459592,21.550776174459592,22.0,0.3821157885682916,0.8973340343562516,8.807306624039017,0.0,7.540703602209687,0.0023620307426899,0.3793972108531743,0.9897739026011564,0.248956930115613,0.0,0.6836962299590417,1.0,1.0,,
1,91,LO_GH_P1_c22w,1000,50,0.932,0.008422515984562,0.0595561816733595,0.2904953363495215,0.2904953363495215,0.7371223521922174,0.653729158387777,2.562618300880086,0.6778061986316364,6.382777716803456,6.673273053152976,29.71728582855459,,,,,4695.61,54.03949013098836,21.550776174459592,21.550776174459592,22.0,0.3821157885682916,0.8973340343562516,8.807306624039017,,7.540703602209687,0.0022934934645891,0.3793286735750735,0.9897739026011564,0.248956930115613,0.0,0.6836962299590417,1.1404711937132563,1.114011440523084,,
1,91,PPI_global,1000,50,0.314,0.0150536455683651,0.106445348629698,-1.0521733760085907,1.0521733760085907,1.1369328108139682,0.4180124611093843,1.6386088475487863,0.4309676742637379,6.382777716803456,5.330604340794864,,,,,,,,,,,,,,,0.0,8.224535267800092e-05,8.224535267800092e-05,,,,,0.7292487483412048,1.7182441348930244,,
1,92,GH_P1_c22,1000,50,0.932,0.0063503173631122,0.0449035247014334,0.2789791467390037,0.2789791467390037,0.6566842963309685,0.5710438149065399,2.238491754433636,0.5947761422517455,6.366473916996397,6.645453063735399,29.376445861783083,22.827237849738683,3.735941834126728,316.227766016838,1.3999999999999997,4706.37,56.3442570906782,21.6942360553054,21.6942360553054,22.0,0.3821157885682916,0.9012399563695586,8.224199946349893,0.0,7.564796416461467,0.0023723677331581,0.3806121885562316,0.9900961692705684,0.2482748416984229,0.0,0.6807198093807609,1.0,1.0,,
1,92,LO_GH_P1_c22w,1000,50,0.93,0.0072843135908468,0.0515078753637712,0.2832733595775408,0.2832733595775408,0.7354391289877076,0.6501550708929722,2.548607877900451,0.6790346119337772,6.366473916996397,6.649747276573936,29.36713832288625,,,,,4706.37,56.3442570906782,21.6942360553054,21.6942360553054,22.0,0.3821157885682916,0.9012399563695586,8.224199946349893,,7.564796416461467,0.0023025307860225,0.3805423516090959,0.9900961692705684,0.2482748416984229,0.0,0.6807198093807609,1.1385379789103929,1.1199279975122882,,
1,92,PPI_global,1000,50,0.322,0.0151966698822539,0.1074566832519513,-1.0594504257773485,1.0594504257773485,1.144723091855271,0.4161942910368649,1.6314816208645104,0.4337555720024015,6.366473916996397,5.307023491219047,,,,,,,,,,,,,,,0.0,8.278370462357998e-05,8.278370462357998e-05,,,,,0.728830748486404,1.7431863351249253,,
1,93,GH_P1_c22,1000,50,0.939,0.0079910664405411,0.0565053726901888,0.2802106047862678,0.2802106047862678,0.6478157176124364,0.5659781016433464,2.218634158441917,0.5843703531671424,6.350633471838759,6.630844076625025,29.705578755656543,23.04138627792692,3.8685407028761,304.5207239009796,1.3999999999999997,4713.26,57.65046998055956,21.292758805626807,21.292758805626807,22.0,0.3821157885682916,0.9047955896720972,7.743248389124324,0.0,7.564768135566265,0.0023689359528943,0.3806073427312076,0.989795518397176,0.2562756261463432,0.0,0.6533528825406459,1.0,1.0,,
1,93,LO_GH_P1_c22w,1000,50,0.946,0.0074010479125649,0.052333311668612,0.2752400499794837,0.2752400499794837,0.7207035598537198,0.6447632617673148,2.5274719861278743,0.6664087609791948,6.350633471838759,6.625873521818241,29.696551863238277,,,,,4713.26,57.65046998055956,21.292758805626807,21.292758805626807,22.0,0.3821157885682916,0.9047955896720972,7.743248389124324,,7.564768135566265,0.0022989072473719,0.3805373140256852,0.989795518397176,0.2562756261463432,0.0,0.6533528825406459,1.1392017816505833,1.1125132352606633,,
1,93,PPI_global,1000,50,0.297,0.0143860760346061,0.1017249191873528,-1.0563917459380483,1.0563917459380483,1.1382141008081164,0.4116129436798597,1.61352273922505,0.4239664679645665,6.350633471838759,5.29424172590071,,,,,,,,,,,,,,,0.0,8.20897538214922e-05,8.20897538214922e-05,,,,,0.7272594866916592,1.7570029097211048,,
1,94,GH_P1_c22,1000,50,0.949,0.0078882501098734,0.0557783514438703,0.3715935734635785,0.3715935734635785,0.675027658633472,0.5767185550006827,2.260736735602676,0.5638248438436272,6.335236742370896,6.706830315834475,34.81338424925639,26.97097170471996,4.5241636498616815,255.09099052291103,1.3999999999999997,4727.32,57.49103391805387,19.14766484842489,19.14766484842489,22.0,0.3821157885682916,0.9115249827757492,6.062906487034821,0.0,7.56539780607447,0.0023689842214807,0.3806388745252043,0.9888963298408514,0.289361744783128,0.0,0.5437612584939309,1.0,1.0,,
1,94,LO_GH_P1_c22w,1000,50,0.942,0.0067551945243067,0.0477664385637156,0.3706112297764801,0.3706112297764801,0.7390614882585831,0.6566386726386321,2.5740235967434373,0.6397409383952348,6.335236742370896,6.705847972147378,34.80438568641405,,,,,4727.32,57.49103391805387,19.14766484842489,19.14766484842489,22.0,0.3821157885682916,0.9115249827757492,6.062906487034821,,7.56539780607447,0.0023009983850643,0.3805708886887878,0.9888963298408514,0.289361744783128,0.0,0.5437612584939309,1.1385773302158704,1.0948610457751335,,
1,94,PPI_global,1000,50,0.291,0.0119257909505373,0.0843280765213811,-1.062932229893065,1.062932229893065,1.1330717589736408,0.4103192274338239,1.6084513715405897,0.3926587150499547,6.335236742370896,5.272304512477833,,,,,,,,,,,,,,,0.0,8.234825544059277e-05,8.234825544059277e-05,,,,,0.7114722144380081,1.6785560480105874,,
1,95,GH_P1_c22,1000,50,0.942,0.0089625069379189,0.0633744943223395,0.3732126539681056,0.3732126539681056,0.6948956431826271,0.5810893041388162,2.27787007222416,0.5864607455220837,6.320265248160409,6.693477902128516,35.34565487534888,27.4910889956689,4.532114021856323,253.79020806559345,1.3999999999999997,4729.88,58.72512435722978,19.100165014075987,19.100165014075987,22.0,0.3821157885682916,0.9116140795191,6.730095615913786,0.0,7.564595642480999,0.0023696241257712,0.3805994062498212,0.9885053508726472,0.2909770579483231,0.0,0.5406094703085966,1.0,1.0,,
1,95,LO_GH_P1_c22w,1000,50,0.94,0.0080812203564176,0.0571428571428571,0.3776376182448504,0.3776376182448504,0.7614524863446178,0.6609289516819624,2.5908414905932924,0.6615416506935592,6.320265248160409,6.6979028664052604,35.33396630450945,,,,,4729.88,58.72512435722978,19.100165014075987,19.100165014075987,22.0,0.3821157885682916,0.9116140795191,6.730095615913786,,7.564595642480999,0.002300795122981,0.380530577247031,0.9885053508726472,0.2909770579483231,0.0,0.5406094703085966,1.137396518873239,1.0957796236240018,,
1,95,PPI_global,1000,50,0.323,0.0137921894489569,0.0975255068676698,-1.0390316787768552,1.0390316787768552,1.1201759848723598,0.4151290591995832,1.627305912062366,0.4187872853529393,6.320265248160409,5.281233569383554,,,,,,,,,,,,,,,0.0,8.222964592278004e-05,8.222964592278004e-05,,,,,0.7143980387228278,1.6120060556746991,,
1,96,GH_P1_c22,1000,50,0.93,0.0079539490897571,0.0562429133857986,0.4186105046425289,0.4186105046425289,0.7352251577820539,0.5830113016073385,2.2854043023007677,0.6047205677034451,6.305701577498614,6.724312082141143,35.56433908318893,27.88248686050325,4.559835680418342,251.18864315095823,1.3999999999999997,4736.95,60.76055353020369,19.134958707591068,19.134958707591068,22.0,0.3821157885682916,0.9147156674995842,6.390703776464348,0.0,7.564150485992432,0.0023650558069348,0.3805725801065564,0.988667500451674,0.2924756282914266,0.0,0.5333746448674511,1.0,1.0,,
1,96,LO_GH_P1_c22w,1000,50,0.937,0.0080571935155448,0.0569729617217407,0.4036009958662547,0.4036009958662547,0.7897438317726776,0.6598404665026253,2.58657462869029,0.6791633226091763,6.305701577498614,6.7093025733648695,35.558349597942886,,,,,4736.95,60.76055353020369,19.134958707591068,19.134958707591068,22.0,0.3821157885682916,0.9147156674995842,6.390703776464348,,7.564150485992432,0.0022964313188567,0.3805039556184783,0.988667500451674,0.2924756282914266,0.0,0.5333746448674511,1.131779889486656,1.0741523510363675,,
1,96,PPI_global,1000,50,0.361,0.0159264892937674,0.1126172858011792,-0.9939474065207292,0.9939474065207292,1.0840553918244384,0.415151821792886,1.6273951414281131,0.4329342648625129,6.305701577498614,5.311754170977885,,,,,,,,,,,,,,,0.0,8.187565393745899e-05,8.187565393745899e-05,,,,,0.71208194532135,1.4744536151275034,,
1,97,GH_P1_c22,1000,50,0.939,0.0077314623587056,0.0546696946232927,0.3883392946622568,0.3883392946622568,0.7117474123767019,0.5723209289259688,2.243498041389797,0.5967688868821013,6.291529308079702,6.679868602741959,34.280942780944535,26.74062084706588,4.489977676631716,251.18864315095823,1.3999999999999997,4744.11,63.06402013706518,19.29155979870024,19.29155979870024,22.0,0.3821157885682916,0.9177687102910506,6.038961462793269,0.0,7.564619778953492,0.0023661508318036,0.3805971397794783,0.9889758342438472,0.291610372357678,0.0,0.5317131257113288,1.0,1.0,,
1,97,LO_GH_P1_c22w,1000,50,0.932,0.0077932466839919,0.0551065757771025,0.3649383498323383,0.3649383498323383,0.7667768990746784,0.6497801061698061,2.5471380161856394,0.6747014419815934,6.291529308079702,6.6564676579120405,34.27664702785983,,,,,4744.11,63.06402013706518,19.29155979870024,19.29155979870024,22.0,0.3821157885682916,0.9177687102910506,6.038961462793269,,7.564619778953492,0.002298266492784,0.3805292554404586,0.9889758342438472,0.291610372357678,0.0,0.5317131257113288,1.1353422063197989,1.0773160333863656,,
1,97,PPI_global,1000,50,0.357,0.0128579364834426,0.0909193407950819,-1.003994104873259,1.003994104873259,1.0892773458385452,0.412000385591173,1.6150415115173982,0.4227288412327921,6.291529308079702,5.287535203206443,,,,,,,,,,,,,,,0.0,8.170097880065441e-05,8.170097880065441e-05,,,,,0.7198764972029643,1.530426843704534,,
1,98,GH_P1_c22,1000,50,0.936,0.0074285714285714,0.0525279323167149,0.4178918759145463,0.4178918759145463,0.7393075552266157,0.5794957103075584,2.271623184405629,0.6101756760273161,6.27773293454382,6.695624810458363,35.16248406572595,27.354040780763388,4.473784682303768,251.18864315095823,1.3999999999999997,4750.2,65.1961018910854,19.430520785942427,19.430520785942427,22.0,0.3821157885682916,0.9202736406303584,5.797948155055596,0.0,7.564874258358031,0.0023728548493236,0.3806165677672252,0.9891730969178032,0.2912042574809635,0.0,0.5302986109693153,1.0,1.0,,
1,98,LO_GH_P1_c22w,1000,50,0.931,0.0076784883716438,0.0542951119685139,0.420963734845664,0.420963734845664,0.806938260312079,0.660431003475074,2.5888895336222904,0.6887766715006234,6.27773293454382,6.698696669389481,35.15075624527833,,,,,4750.2,65.1961018910854,19.430520785942427,19.430520785942427,22.0,0.3821157885682916,0.9202736406303584,5.797948155055596,,7.564874258358031,0.002303626014851,0.3805473389327526,0.9891730969178032,0.2912042574809635,0.0,0.5302986109693153,1.1396650427741053,1.0914784444002237,,
1,98,PPI_global,1000,50,0.374,0.0147246842591144,0.1041192409045062,-0.9683334449224684,0.9683334449224684,1.061527009275081,0.4167462839949076,1.633645433260038,0.4351543291238614,6.27773293454382,5.309399489621348,,,,,,,,,,,,,,,0.0,8.252057153731585e-05,8.252057153731585e-05,,,,,0.7191533545153008,1.4358395254728558,,
1,99,GH_P1_c22,1000,50,0.939,0.0079910664405411,0.0565053726901888,0.3994894593122436,0.3994894593122436,0.7019896723462496,0.5754778618925318,2.2558732186187243,0.5775216040828157,6.264297801445152,6.663787260757395,34.44918082948436,26.822807735706377,4.397193642214688,251.18864315095823,1.3999999999999997,4757.96,67.73149107937857,19.574279729298024,19.574279729298024,22.0,0.3821157885682916,0.923109578888236,5.529505075891356,0.0,7.564241238050163,0.0023654672969132,0.3805775291994214,0.9894950371002548,0.2901605485700653,0.0,0.5286146575957479,1.0,1.0,,
1,99,LO_GH_P1_c22w,1000,50,0.936,0.0070043718126464,0.049528388066742,0.4247811792797948,0.4247811792797948,0.781323270537262,0.654396105218298,2.565232732455728,0.6560925698961871,6.264297801445152,6.689078980724948,34.428915884594275,,,,,4757.96,67.73149107937857,19.574279729298024,19.574279729298024,22.0,0.3821157885682916,0.923109578888236,5.529505075891356,,7.564241238050163,0.0022975002666935,0.3805095621692016,0.9894950371002548,0.2901605485700653,0.0,0.5286146575957479,1.1371351507184544,1.1130124862462103,,
1,99,PPI_global,1000,50,0.37,0.0166598625567008,0.1178030178747903,-0.9738538539614228,0.9738538539614228,1.0577111469174292,0.4150913696277071,1.6271581689406116,0.4129552923881456,6.264297801445152,5.29044394748373,,,,,,,,,,,,,,,0.0,8.215575944632292e-05,8.215575944632292e-05,,,,,0.7212985887287247,1.5067332021883697,,
1,100,GH_P1_c22,1000,50,0.927,0.0079808444134076,0.0564330920431533,0.4355227058029358,0.4355227058029358,0.7367844638023432,0.5775740511678555,2.264090280577994,0.594579552014926,6.251210041572008,6.686732747374945,34.41157801846087,26.913602863143787,4.390188621810587,251.18864315095823,1.3999999999999997,4762.85,69.92831785893489,19.715526981244803,19.715526981244803,22.0,0.3821157885682916,0.9253795571950656,5.300251274589329,0.0,7.564875141885132,0.0023687342684715,0.3806124913627282,0.9897276548257952,0.2896755976811619,0.0,0.5274128399034272,1.0,1.0,,
1,100,LO_GH_P1_c22w,1000,50,0.933,0.0079037578249274,0.0558880075486244,0.4337815066111886,0.4337815066111886,0.79510343878549,0.6566094099232985,2.5739088868993294,0.6666839959389153,6.251210041572008,6.684991548183199,34.40250733302302,,,,,4762.85,69.92831785893489,19.715526981244803,19.715526981244803,22.0,0.3821157885682916,0.9253795571950656,5.300251274589329,,7.564875141885132,0.0022991917943581,0.3805429488886148,0.9897276548257952,0.2896755976811619,0.0,0.5274128399034272,1.13684021745027,1.0791533723202826,,
1,100,PPI_global,1000,50,0.381,0.0160286732871731,0.1133398357478382,-0.9377931342295532,0.9377931342295532,1.0296116724614444,0.4170313727076887,1.6347629810141395,0.4252352978284881,6.251210041572008,5.313416907342456,,,,,,,,,,,,,,,0.0,8.219762425869703e-05,8.219762425869703e-05,,,,,0.7220396620389206,1.3974394453812178,,
2,70,GH_P1_c15,1000,50,0.936,0.0071485691446838,0.0505480171798689,0.0488272830864629,0.0488272830864629,0.3994049376296664,0.3864121548024225,1.5147356468254964,0.3966074862221836,4.200841915640374,4.249669198726836,18.52232240882461,14.81766637545132,3.001243581391764,251.18864315095823,1.3999999999999997,4315.49,13.809256277053407,14.161549190746332,14.161549190746332,15.0,0.3821157885682916,0.6810900999613568,19.008310097455237,0.0,7.569356089774519,0.0023767634350806,0.3808445679238066,0.9816551533932404,0.2400142716492216,0.0,0.6581713489418578,,,1.0,1.0
2,70,LO_GH_P1_c15w,1000,50,0.933,0.0073692687865879,0.052108599313827,0.0532570558658005,0.0532570558658005,0.4461197889396648,0.4336421315152285,1.699877155539696,0.4431511424097846,4.200841915640374,4.254098971506173,18.515294460383995,,,,,4315.49,13.809256277053407,14.161549190746332,14.161549190746332,15.0,0.3821157885682916,0.6810900999613568,19.008310097455237,,7.569356089774519,0.0023057417413219,0.3807735462300479,0.9816551533932404,0.2400142716492216,0.0,0.6581713489418578,,,1.1222269437589387,1.1169611261874612
2,70,PPI_global,1000,50,0.184,0.0148076097369713,0.1047056125817639,-0.8660707128444332,0.8660707128444332,0.9086258505167636,0.2698978487516333,1.0579995671064026,0.2749510040626916,4.200841915640374,3.3347712027959395,,,,,,,,,,,,,,,0.0,8.329753298312425e-05,8.329753298312425e-05,,,,,,,0.6984714259043832,2.274948967604536
2,71,GH_P1_c15,1000,50,0.922,0.0079744489925444,0.0563878695885444,0.0541804447956571,0.0541804447956571,0.4135720536267108,0.3880882993158845,1.5213061333182674,0.4102128685698438,4.1801705254873065,4.234350970282963,18.53428836657208,14.893982458785374,2.960604191100139,251.18864315095823,1.3999999999999997,4339.08,14.772166591583693,14.29191412541836,14.29191412541836,15.0,0.3821157885682916,0.6990063483693789,18.92417865110915,0.0,7.56722722666338,0.0023758906880393,0.3807372520212083,0.9814046156063618,0.2455027213270647,0.0,0.6488385701129338,,,1.0,1.0
2,71,LO_GH_P1_c15w,1000,50,0.917,0.0080318244553546,0.056793575376812,0.0541158612905037,0.0541158612905037,0.4659247498734254,0.4351589408598539,1.7058230481706278,0.4630029350006545,4.1801705254873065,4.234286386777811,18.526546814346144,,,,,4339.08,14.772166591583693,14.29191412541836,14.29191412541836,15.0,0.3821157885682916,0.6990063483693789,18.92417865110915,,7.56722722666338,0.0023057411247864,0.3806671024579554,0.9814046156063618,0.2455027213270647,0.0,0.6488385701129338,,,1.121288484159262,1.126586638984964
2,71,PPI_global,1000,50,0.21,0.0130149051130632,0.0920292766194651,-0.8511660084843818,0.8511660084843818,0.8956491939220385,0.2708065907379183,1.0615618356926395,0.2788936827183843,4.1801705254873065,3.3290045170029248,,,,,,,,,,,,,,,0.0,8.266194351017475e-05,8.266194351017475e-05,,,,,,,0.6977963293799158,2.1656424462627
2,72,GH_P1_c15,1000,50,0.929,0.0079654867768289,0.0563244971534752,0.0904970534158936,0.0904970534158936,0.4316508326828719,0.3926353004763074,1.5391303778671253,0.4222689139808567,4.160599118732094,4.251096172147987,18.79832156508502,15.155799939120456,2.9220876554417474,251.18864315095823,1.3999999999999997,4356.32,15.718712416640455,14.46802674370383,14.46802674370383,15.0,0.3821157885682916,0.7155305743289685,18.65713360564857,0.0,7.567596191111952,0.0023762874891981,0.3807560970447957,0.9810752449373944,0.2508367848437138,0.0,0.6411351891873412,,,1.0,1.0
2,72,LO_GH_P1_c15w,1000,50,0.93,0.0083299312783504,0.0589015089373951,0.0875610592912262,0.0875610592912262,0.471749107720712,0.4395905964346967,1.7231951380240111,0.4637837609360577,4.160599118732094,4.248160178023319,18.79307734215034,,,,,4356.32,15.718712416640455,14.46802674370383,14.46802674370383,15.0,0.3821157885682916,0.7155305743289685,18.65713360564857,,7.567596191111952,0.0023063771845772,0.3806861867401748,0.9810752449373944,0.2508367848437138,0.0,0.6411351891873412,,,1.1195901028293371,1.0928951643359848
2,72,PPI_global,1000,50,0.246,0.0139122615130741,0.0983745445753532,-0.8127267780930091,0.8127267780930091,0.8631250708739019,0.2737345694451383,1.073039512224942,0.290765570104841,4.160599118732094,3.3478723406390847,,,,,,,,,,,,,,,0.0,8.366769831627607e-05,8.366769831627607e-05,,,,,,,0.6971725902206699,1.9995908857843632
2,73,GH_P1_c15,1000,50,0.935,0.0084816729193127,0.0599744843705237,0.0882847299260175,0.0882847299260175,0.4105673650663968,0.3873731789597297,1.5185028615221403,0.4011636823286396,4.14203991040899,4.230324640335009,18.08623255537445,14.551866977008189,2.870109242137928,251.18864315095823,1.3999999999999997,4378.34,16.734709718798126,14.599796567311593,14.599796567311593,15.0,0.3821157885682916,0.7299139378926144,18.55004478902834,0.0,7.567297291122377,0.0023785420292988,0.3807434065854176,0.9810057246305858,0.2551308538815474,0.0,0.6334082870486106,,,1.0,1.0
2,73,LO_GH_P1_c15w,1000,50,0.938,0.0074996598562323,0.0530306034093445,0.0879858081690153,0.0879858081690153,0.4572484823056653,0.4339388303080034,1.701040214807373,0.4489278431329689,4.14203991040899,4.230025718578006,18.08082931502536,,,,,4378.34,16.734709718798126,14.599796567311593,14.599796567311593,15.0,0.3821157885682916,0.7299139378926144,18.55004478902834,,7.567297291122377,0.0023081088876351,0.380672973443754,0.9810057246305858,0.2551308538815474,0.0,0.6334082870486106,,,1.1202087647712815,1.1136990448125832
2,73,PPI_global,1000,50,0.248,0.0150482218083013,0.1064069968544918,-0.7931536468917898,0.7931536468917898,0.8409066996737162,0.2724707649389158,1.0680853985605503,0.2794807318185882,4.14203991040899,3.3488862635172016,,,,,,,,,,,,,,,0.0,8.26865965500474e-05,8.26865965500474e-05,,,,,,,0.7033805635966378,2.048157674533447
