setting,replicate,b,h,estimate,error,analytic_uniform_bias,note
b=0,124,0.0,0.3,-0.013245827473028512,-0.013245827473028512,0.12,Uniform NW fixed-bandwidth sanity check
b=2,124,2.0,0.3,-0.0059048196795042735,-0.0059048196795042735,0.12,Uniform NW fixed-bandwidth sanity check
b=0,125,0.0,0.3,0.10148660881138363,0.10148660881138363,0.12,Uniform NW fixed-bandwidth sanity check
b=2,125,2.0,0.3,0.11180496573388242,0.11180496573388242,0.12,Uniform NW fixed-bandwidth sanity check
b=0,126,0.0,0.3,0.14856258957676288,0.14856258957676288,0.12,Uniform NW fixed-bandwidth sanity check
b=2,126,2.0,0.3,0.1360970528202428,0.1360970528202428,0.12,Uniform NW fixed-bandwidth sanity check
b=0,127,0.0,0.3,0.08384108879962715,0.08384108879962715,0.12,Uniform NW fixed-bandwidth sanity check
b=2,127,2.0,0.3,0.07120701243242684,0.07120701243242684,0.12,Uniform NW fixed-bandwidth sanity check
b=0,128,0.0,0.3,0.08356897985295969,0.08356897985295969,0.12,Uniform NW fixed-bandwidth sanity check
b=2,128,2.0,0.3,0.10129927246295534,0.10129927246295534,0.12,Uniform NW fixed-bandwidth sanity check
b=0,129,0.0,0.3,0.21385788769702505,0.21385788769702505,0.12,Uniform NW fixed-bandwidth sanity check
b=2,129,2.0,0.3,0.20747284836990765,0.20747284836990765,0.12,Uniform NW fixed-bandwidth sanity check
b=0,130,0.0,0.3,0.08309379212902357,0.08309379212902357,0.12,Uniform NW fixed-bandwidth sanity check
b=2,130,2.0,0.3,0.07829193905092213,0.07829193905092213,0.12,Uniform NW fixed-bandwidth sanity check
b=0,131,0.0,0.3,-0.01628410360338099,-0.01628410360338099,0.12,Uniform NW fixed-bandwidth sanity check
b=2,131,2.0,0.3,-0.018488192015232496,-0.018488192015232496,0.12,Uniform NW fixed-bandwidth sanity check
b=0,132,0.0,0.3,0.15596592680077778,0.15596592680077778,0.12,Uniform NW fixed-bandwidth sanity check
b=2,132,2.0,0.3,0.14847921823333438,0.14847921823333438,0.12,Uniform NW fixed-bandwidth sanity check
b=0,133,0.0,0.3,0.09863864675155065,0.09863864675155065,0.12,Uniform NW fixed-bandwidth sanity check
b=2,133,2.0,0.3,0.10548549065868408,0.10548549065868408,0.12,Uniform NW fixed-bandwidth sanity check
b=0,134,0.0,0.3,0.29387178778377965,0.29387178778377965,0.12,Uniform NW fixed-bandwidth sanity check
b=2,134,2.0,0.3,0.2829227193555672,0.2829227193555672,0.12,Uniform NW fixed-bandwidth sanity check
b=0,135,0.0,0.3,0.013919980046960633,0.013919980046960633,0.12,Uniform NW fixed-bandwidth sanity check
b=2,135,2.0,0.3,0.012384347180031213,0.012384347180031213,0.12,Uniform NW fixed-bandwidth sanity check
b=0,136,0.0,0.3,0.06389243890729396,0.06389243890729396,0.12,Uniform NW fixed-bandwidth sanity check
b=2,136,2.0,0.3,0.06342299637859909,0.06342299637859909,0.12,Uniform NW fixed-bandwidth sanity check
b=0,137,0.0,0.3,0.09084372445491698,0.09084372445491698,0.12,Uniform NW fixed-bandwidth sanity check
b=2,137,2.0,0.3,0.09199966561503842,0.09199966561503842,0.12,Uniform NW fixed-bandwidth sanity check
b=0,138,0.0,0.3,0.3561411455760785,0.3561411455760785,0.12,Uniform NW fixed-bandwidth sanity check
b=2,138,2.0,0.3,0.35239034517551676,0.35239034517551676,0.12,Uniform NW fixed-bandwidth sanity check
b=0,139,0.0,0.3,-0.1568378173568754,-0.1568378173568754,0.12,Uniform NW fixed-bandwidth sanity check
b=2,139,2.0,0.3,-0.15458900374689197,-0.15458900374689197,0.12,Uniform NW fixed-bandwidth sanity check
b=0,140,0.0,0.3,0.18153865955789059,0.18153865955789059,0.12,Uniform NW fixed-bandwidth sanity check
b=2,140,2.0,0.3,0.18796995713569883,0.18796995713569883,0.12,Uniform NW fixed-bandwidth sanity check
b=0,141,0.0,0.3,0.26184050234931533,0.26184050234931533,0.12,Uniform NW fixed-bandwidth sanity check
b=2,141,2.0,0.3,0.25717284432890486,0.25717284432890486,0.12,Uniform NW fixed-bandwidth sanity check
b=0,142,0.0,0.3,-0.06960414852311479,-0.06960414852311479,0.12,Uniform NW fixed-bandwidth sanity check
b=2,142,2.0,0.3,-0.058148769459501815,-0.058148769459501815,0.12,Uniform NW fixed-bandwidth sanity check
b=0,143,0.0,0.3,0.1625397020061814,0.1625397020061814,0.12,Uniform NW fixed-bandwidth sanity check
b=2,143,2.0,0.3,0.16336290905255305,0.16336290905255305,0.12,Uniform NW fixed-bandwidth sanity check
b=0,144,0.0,0.3,0.26061164222001504,0.26061164222001504,0.12,Uniform NW fixed-bandwidth sanity check
b=2,144,2.0,0.3,0.25473428950758736,0.25473428950758736,0.12,Uniform NW fixed-bandwidth sanity check
b=0,145,0.0,0.3,0.4197574048960673,0.4197574048960673,0.12,Uniform NW fixed-bandwidth sanity check
b=2,145,2.0,0.3,0.4267623304752585,0.4267623304752585,0.12,Uniform NW fixed-bandwidth sanity check
b=0,146,0.0,0.3,0.18513802816691888,0.18513802816691888,0.12,Uniform NW fixed-bandwidth sanity check
b=2,146,2.0,0.3,0.177543366398999,0.177543366398999,0.12,Uniform NW fixed-bandwidth sanity check
b=0,147,0.0,0.3,0.13425585694348394,0.13425585694348394,0.12,Uniform NW fixed-bandwidth sanity check
b=2,147,2.0,0.3,0.12015673103973029,0.12015673103973029,0.12,Uniform NW fixed-bandwidth sanity check
b=0,148,0.0,0.3,0.2518122123531886,0.2518122123531886,0.12,Uniform NW fixed-bandwidth sanity check
b=2,148,2.0,0.3,0.2550546142798439,0.2550546142798439,0.12,Uniform NW fixed-bandwidth sanity check
b=0,149,0.0,0.3,0.25447244983288114,0.25447244983288114,0.12,Uniform NW fixed-bandwidth sanity check
b=2,149,2.0,0.3,0.2552976535063665,0.2552976535063665,0.12,Uniform NW fixed-bandwidth sanity check
b=0,150,0.0,0.3,0.08395907818055223,0.08395907818055223,0.12,Uniform NW fixed-bandwidth sanity check
b=2,150,2.0,0.3,0.07752865287093245,0.07752865287093245,0.12,Uniform NW fixed-bandwidth sanity check
b=0,151,0.0,0.3,0.07064786515664495,0.07064786515664495,0.12,Uniform NW fixed-bandwidth sanity check
b=2,151,2.0,0.3,0.06342941410462591,0.06342941410462591,0.12,Uniform NW fixed-bandwidth sanity check
b=0,152,0.0,0.3,0.2465881726047847,0.2465881726047847,0.12,Uniform NW fixed-bandwidth sanity check
b=2,152,2.0,0.3,0.2657559910324076,0.2657559910324076,0.12,Uniform NW fixed-bandwidth sanity check
b=0,153,0.0,0.3,0.15740764911684296,0.15740764911684296,0.12,Uniform NW fixed-bandwidth sanity check
b=2,153,2.0,0.3,0.15019344120382924,0.15019344120382924,0.12,Uniform NW fixed-bandwidth sanity check
b=0,154,0.0,0.3,0.08561849527568066,0.08561849527568066,0.12,Uniform NW fixed-bandwidth sanity check
b=2,154,2.0,0.3,0.08260536353163032,0.08260536353163032,0.12,Uniform NW fixed-bandwidth sanity check
b=0,155,0.0,0.3,0.10766344915988868,0.10766344915988868,0.12,Uniform NW fixed-bandwidth sanity check
b=2,155,2.0,0.3,0.10016357950842981,0.10016357950842981,0.12,Uniform NW fixed-bandwidth sanity check
b=0,156,0.0,0.3,0.15350519326660358,0.15350519326660358,0.12,Uniform NW fixed-bandwidth sanity check
b=2,156,2.0,0.3,0.15210818200706616,0.15210818200706616,0.12,Uniform NW fixed-bandwidth sanity check
b=0,157,0.0,0.3,0.11055324514809471,0.11055324514809471,0.12,Uniform NW fixed-bandwidth sanity check
b=2,157,2.0,0.3,0.10878043346884594,0.10878043346884594,0.12,Uniform NW fixed-bandwidth sanity check
b=0,158,0.0,0.3,0.2776872823791918,0.2776872823791918,0.12,Uniform NW fixed-bandwidth sanity check
b=2,158,2.0,0.3,0.26951186842936553,0.26951186842936553,0.12,Uniform NW fixed-bandwidth sanity check
b=0,159,0.0,0.3,-0.045043327293420025,-0.045043327293420025,0.12,Uniform NW fixed-bandwidth sanity check
b=2,159,2.0,0.3,-0.04084197156835423,-0.04084197156835423,0.12,Uniform NW fixed-bandwidth sanity check
b=0,160,0.0,0.3,0.07837575823143668,0.07837575823143668,0.12,Uniform NW fixed-bandwidth sanity check
b=2,160,2.0,0.3,0.06742195224763442,0.06742195224763442,0.12,Uniform NW fixed-bandwidth sanity check
b=0,161,0.0,0.3,0.14147235097528946,0.14147235097528946,0.12,Uniform NW fixed-bandwidth sanity check
b=2,161,2.0,0.3,0.15234678119545317,0.15234678119545317,0.12,Uniform NW fixed-bandwidth sanity check
b=0,162,0.0,0.3,0.15695771528757346,0.15695771528757346,0.12,Uniform NW fixed-bandwidth sanity check
b=2,162,2.0,0.3,0.14811284840396538,0.14811284840396538,0.12,Uniform NW fixed-bandwidth sanity check
b=0,163,0.0,0.3,0.08424681659369551,0.08424681659369551,0.12,Uniform NW fixed-bandwidth sanity check
b=2,163,2.0,0.3,0.08335966575639149,0.08335966575639149,0.12,Uniform NW fixed-bandwidth sanity check
b=0,164,0.0,0.3,0.24460924028690034,0.24460924028690034,0.12,Uniform NW fixed-bandwidth sanity check
b=2,164,2.0,0.3,0.25450321650453134,0.25450321650453134,0.12,Uniform NW fixed-bandwidth sanity check
b=0,165,0.0,0.3,-0.001839926452066203,-0.001839926452066203,0.12,Uniform NW fixed-bandwidth sanity check
b=2,165,2.0,0.3,0.004568214742809699,0.004568214742809699,0.12,Uniform NW fixed-bandwidth sanity check
b=0,166,0.0,0.3,0.2735076773745969,0.2735076773745969,0.12,Uniform NW fixed-bandwidth sanity check
b=2,166,2.0,0.3,0.26957718231721456,0.26957718231721456,0.12,Uniform NW fixed-bandwidth sanity check
b=0,167,0.0,0.3,-0.03878589112494109,-0.03878589112494109,0.12,Uniform NW fixed-bandwidth sanity check
b=2,167,2.0,0.3,-0.03571221901004848,-0.03571221901004848,0.12,Uniform NW fixed-bandwidth sanity check
b=0,168,0.0,0.3,0.033467206665469346,0.033467206665469346,0.12,Uniform NW fixed-bandwidth sanity check
b=2,168,2.0,0.3,0.04619115505337068,0.04619115505337068,0.12,Uniform NW fixed-bandwidth sanity check
b=0,169,0.0,0.3,0.16318717834273708,0.16318717834273708,0.12,Uniform NW fixed-bandwidth sanity check
b=2,169,2.0,0.3,0.15313470174102997,0.15313470174102997,0.12,Uniform NW fixed-bandwidth sanity check
b=0,170,0.0,0.3,0.14774617085708736,0.14774617085708736,0.12,Uniform NW fixed-bandwidth sanity check
b=2,170,2.0,0.3,0.14275882549381658,0.14275882549381658,0.12,Uniform NW fixed-bandwidth sanity check
b=0,171,0.0,0.3,-0.0838194994949003,-0.0838194994949003,0.12,Uniform NW fixed-bandwidth sanity check
b=2,171,2.0,0.3,-0.06929400484891472,-0.06929400484891472,0.12,Uniform NW fixed-bandwidth sanity check
b=0,172,0.0,0.3,0.16309301694742082,0.16309301694742082,0.12,Uniform NW fixed-bandwidth sanity check
b=2,172,2.0,0.3,0.16404001071539423,0.16404001071539423,0.12,Uniform NW fixed-bandwidth sanity check
b=0,173,0.0,0.3,0.11322791713431783,0.11322791713431783,0.12,Uniform NW fixed-bandwidth sanity check
b=2,173,2.0,0.3,0.10271785768432429,0.10271785768432429,0.12,Uniform NW fixed-bandwidth sanity check
b=0,174,0.0,0.3,0.0957854833837302,0.0957854833837302,0.12,Uniform NW fixed-bandwidth sanity check
b=2,174,2.0,0.3,0.09938704799686367,0.09938704799686367,0.12,Uniform NW fixed-bandwidth sanity check
b=0,175,0.0,0.3,0.21950846485673553,0.21950846485673553,0.12,Uniform NW fixed-bandwidth sanity check
b=2,175,2.0,0.3,0.2252375071558083,0.2252375071558083,0.12,Uniform NW fixed-bandwidth sanity check
b=0,176,0.0,0.3,0.0479151748552739,0.0479151748552739,0.12,Uniform NW fixed-bandwidth sanity check
b=2,176,2.0,0.3,0.055741289371397995,0.055741289371397995,0.12,Uniform NW fixed-bandwidth sanity check
b=0,177,0.0,0.3,0.1160134257421375,0.1160134257421375,0.12,Uniform NW fixed-bandwidth sanity check
b=2,177,2.0,0.3,0.12798852522306425,0.12798852522306425,0.12,Uniform NW fixed-bandwidth sanity check
b=0,178,0.0,0.3,0.024781617223876475,0.024781617223876475,0.12,Uniform NW fixed-bandwidth sanity check
b=2,178,2.0,0.3,0.02797373819212012,0.02797373819212012,0.12,Uniform NW fixed-bandwidth sanity check
b=0,179,0.0,0.3,-0.04973998298807814,-0.04973998298807814,0.12,Uniform NW fixed-bandwidth sanity check
b=2,179,2.0,0.3,-0.045712266009962116,-0.045712266009962116,0.12,Uniform NW fixed-bandwidth sanity check
b=0,180,0.0,0.3,0.20441980996598072,0.20441980996598072,0.12,Uniform NW fixed-bandwidth sanity check
b=2,180,2.0,0.3,0.20414071255804817,0.20414071255804817,0.12,Uniform NW fixed-bandwidth sanity check
b=0,181,0.0,0.3,0.2558882313763319,0.2558882313763319,0.12,Uniform NW fixed-bandwidth sanity check
b=2,181,2.0,0.3,0.2562090145263306,0.2562090145263306,0.12,Uniform NW fixed-bandwidth sanity check
b=0,182,0.0,0.3,0.2228814228370552,0.2228814228370552,0.12,Uniform NW fixed-bandwidth sanity check
b=2,182,2.0,0.3,0.23085318356174606,0.23085318356174606,0.12,Uniform NW fixed-bandwidth sanity check
b=0,183,0.0,0.3,0.11583463586842146,0.11583463586842146,0.12,Uniform NW fixed-bandwidth sanity check
b=2,183,2.0,0.3,0.12971269939508517,0.12971269939508517,0.12,Uniform NW fixed-bandwidth sanity check
b=0,184,0.0,0.3,0.37136756287802025,0.37136756287802025,0.12,Uniform NW fixed-bandwidth sanity check
b=2,184,2.0,0.3,0.3805804291094971,0.3805804291094971,0.12,Uniform NW fixed-bandwidth sanity check
b=0,185,0.0,0.3,0.09436294580656933,0.09436294580656933,0.12,Uniform NW fixed-bandwidth sanity check
b=2,185,2.0,0.3,0.07952391162865091,0.07952391162865091,0.12,Uniform NW fixed-bandwidth sanity check
b=0,186,0.0,0.3,0.01476291133520719,0.01476291133520719,0.12,Uniform NW fixed-bandwidth sanity check
b=2,186,2.0,0.3,0.020200928488679333,0.020200928488679333,0.12,Uniform NW fixed-bandwidth sanity check
b=0,187,0.0,0.3,0.251304167740994,0.251304167740994,0.12,Uniform NW fixed-bandwidth sanity check
b=2,187,2.0,0.3,0.2468999415000458,0.2468999415000458,0.12,Uniform NW fixed-bandwidth sanity check
b=0,188,0.0,0.3,-0.0778299222304731,-0.0778299222304731,0.12,Uniform NW fixed-bandwidth sanity check
b=2,188,2.0,0.3,-0.08660320977909851,-0.08660320977909851,0.12,Uniform NW fixed-bandwidth sanity check
b=0,189,0.0,0.3,-0.11584345043579561,-0.11584345043579561,0.12,Uniform NW fixed-bandwidth sanity check
b=2,189,2.0,0.3,-0.1332720129743471,-0.1332720129743471,0.12,Uniform NW fixed-bandwidth sanity check
b=0,190,0.0,0.3,0.1674794661897191,0.1674794661897191,0.12,Uniform NW fixed-bandwidth sanity check
b=2,190,2.0,0.3,0.16715600712268017,0.16715600712268017,0.12,Uniform NW fixed-bandwidth sanity check
b=0,191,0.0,0.3,0.09750510252284374,0.09750510252284374,0.12,Uniform NW fixed-bandwidth sanity check
b=2,191,2.0,0.3,0.09974128086411736,0.09974128086411736,0.12,Uniform NW fixed-bandwidth sanity check
b=0,192,0.0,0.3,0.17573187718821168,0.17573187718821168,0.12,Uniform NW fixed-bandwidth sanity check
b=2,192,2.0,0.3,0.17492717164976676,0.17492717164976676,0.12,Uniform NW fixed-bandwidth sanity check
b=0,193,0.0,0.3,-0.07811194050271432,-0.07811194050271432,0.12,Uniform NW fixed-bandwidth sanity check
b=2,193,2.0,0.3,-0.08030600142517864,-0.08030600142517864,0.12,Uniform NW fixed-bandwidth sanity check
b=0,194,0.0,0.3,0.2135534018686489,0.2135534018686489,0.12,Uniform NW fixed-bandwidth sanity check
b=2,194,2.0,0.3,0.22118449731857112,0.22118449731857112,0.12,Uniform NW fixed-bandwidth sanity check
b=0,195,0.0,0.3,0.1572327435767839,0.1572327435767839,0.12,Uniform NW fixed-bandwidth sanity check
b=2,195,2.0,0.3,0.14426138320609994,0.14426138320609994,0.12,Uniform NW fixed-bandwidth sanity check
