b,h,bias_nw,var_lo_nw,var_ppci_nw,se_ppci_nw,bias_to_se,normal_approx_coverage,gain_nw,var_lo_signed_reference,var_ppci_signed_reference,gain_signed_reference
2.0,0.06166488163076292,0.005070076835381336,0.0814961948193591,0.0810999388310001,0.2847805099212376,0.017803454445613497,0.949963691009076,0.004862263682829937,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.06311848373809933,0.00531192398586228,0.0796386761591495,0.07923300122661654,0.2814835718592056,0.018871168753390823,0.9499592052371421,0.005093943697937253,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.06460635103869605,0.005565307459380296,0.07782439879438283,0.0774090772301935,0.2782248681016733,0.020002911664052023,0.9499541652792377,0.005336649824775885,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.06612929125253593,0.0058307775487503,0.0760523783689906,0.07562717670881822,0.27500395762391894,0.02120252231687577,0.949948502669288,0.005590905495544085,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.06768813113966865,0.006108910796241308,0.07432165350769203,0.07388633234453205,0.2718204045772356,0.022474069986550656,0.949942140482294,0.00585725885545485,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.06928371694903475,0.00640031124569862,0.07263128529703931,0.0721855991093195,0.26867377823174243,0.023821867871966582,0.9499349922890811,0.006136283915355367,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.07091691487786973,0.006705611754393361,0.0709803567788703,0.07052405375220623,0.26556365291998496,0.02525048771043144,0.9499269609818384,0.006428581756578344,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.07258861154193731,0.007025475367448367,0.06936797245590916,0.06890079429818875,0.26248960798132326,0.026764775266639302,0.9499179374544574,0.006734781790218025,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.0742997144568474,0.0073605967578254106,0.06779325780926262,0.06731493955872363,0.25945122770710416,0.02836986674865469,0.9499077991197022,0.007055543073099635,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.07605115253072006,0.007711703735001131,0.06625535882756835,0.06576562865351179,0.2564481012866186,0.030071206206288746,0.9498964082430111,0.00739155568278016,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.0778438765684626,0.008079558825608055,0.06475344154755856,0.06425202054331906,0.25347982275384184,0.03187456397053835,0.9498836100702187,0.007743542153990757,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.07967885978793421,0.008464960929473705,0.0632866916058094,0.06277329357357936,0.2505459909349566,0.03378605619625047,0.9498692307236747,0.008112258978993814,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.08155709834827748,0.00886874705465414,0.061854313801455806,0.061328645028534925,0.24764620939666113,0.03581216557386851,0.9498530748380515,0.008498498174407176,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.08347961189070448,0.009291794135230198,0.06045553166965697,0.05991729069567139,0.2447800863952609,0.037959763280033275,0.949834922903571,0.00890308891710112,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.08544744409203023,0.009735020935814175,0.05908958706560638,0.05853846444021279,0.24194723482654806,0.040236132240954146,0.9498145282803547,0.009326899251837495,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.08746166323125455,0.01019939004690318,0.057755739758887883,0.05719141778944653,0.2391472721764698,0.04264899178685559,0.9497916138430796,0.009770837873382288,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.08952336276949992,0.010685909975412645,0.056453267037986005,0.05587541952665352,0.23637982047258924,0.04520652378045016,0.9497658682100251,0.010235855985866404,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.09163366194361959,0.011195637334930076,0.05518146332476754,0.054589755294424794,0.23364450623634359,0.04791740030730749,0.9497369415048591,0.010722949242217061,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.09379370637379893,0.011729679140445879,0.05393963979875794,0.0533337272071501,0.23094096043610388,0.05079081302119731,0.9497044405930439,0.011233159766517176,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.09600466868547933,0.012289195212544873,0.0527271240310446,0.0521066534724698,0.22826881844104288,0.053836504242995936,0.9496679237274553,0.011767578262176337,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.09826774914594238,0.012875400696279814,0.05154325962764662,0.05090786802148622,0.22562771997581818,0.057064799917579914,0.9496268945295906,0.0123273462088066,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.10058417631590044,0.01348956870019753,0.05038740588219814,0.04973672014753475,0.22301730907607767,0.06048664453930725,0.9495807952234729,0.012913658150702112,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.10295520771644642,0.014133033061248837,0.04925893743780143,0.04859257415332121,0.22043723404479837,0.06411363816321816,0.9495289990289025,0.013527764079800275,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.10538213051172553,0.014807191241587137,0.048157243957913015,0.047474809006235116,0.2178871474094677,0.06795807562600514,0.9494708016088902,0.014170971915965835,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.10786626220769925,0.015513507363546836,0.04708172980613502,0.0463828180016542,0.2153667058801202,0.0720329881081161,0.9494054114527716,0.014844650087383893,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.11040895136738123,0.016253515389393004,0.046031813734792155,0.04531600843405921,0.21287557030824183,0.07635218717609571,0.9493319390614183,0.015550230213760119,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.11301157834293296,0.01702882245274783,0.045006928582183754,0.04427380127578313,0.2104134056465584,0.08093031145245551,0.9492493847839003,0.01628920989491467,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.11567555602501692,0.017841112348929104,0.044006520978409014,0.043255630863222636,0.2079798809097232,0.08578287606902375,0.9491566251356441,0.017063155607206282,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.11840233060981388,0.01869214919178089,0.04303005105967267,0.042260944590344386,0.20557466913592343,0.09092632506888226,0.9490523974062522,0.017873705710032994,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.12119338238412083,0.019583781244938307,0.04207699219098812,0.041289202609322354,0.20319744734942502,0.09637808693167976,0.9489352823403422,0.018722573564431078,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.12405022652895578,0.020517944935846993,0.0411468306972044,0.040339877538147016,0.20084789652407867,0.10215663340734663,0.9488036846466075,0.01961155076549337,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.12697441394210557,0.021496669061254896,0.04023906560229377,0.0394124541750508,0.19852570154781168,0.10828154185405446,0.948655811058321,0.02054251049000122,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.12996753208006326,0.0225220791933097,0.039353208376847235,0.038506429219598494,0.196230551188133,0.11477356128769675,0.9484896456321299,0.021517410960244066,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.13303120581981218,0.023596402295830973,0.03848878269373573,0.037621311000294755,0.19396213805868082,0.12165468236224627,0.9483029219305791,0.02253829902451443,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1361670983409245,0.02472197156078267,0.03764532419190654,0.036756619208565204,0.19172015858684555,0.1289482115131054,0.948093091686619,0.02360731385419712,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.13937691202845306,0.025901231475449527,0.0368223802482962,0.035911884638970895,0.18950431298250417,0.13667884950903908,0.9478572894945053,0.024726690756701752,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.14266238939710707,0.027136743131322413,0.03601950975785294,0.03508664893551973,0.1873143052079038,0.14487277467251,0.9475922930099985,0.025898765102704613,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.14602531403721258,0.028431189786222073,0.03523628292167561,0.03428046434394249,0.18514984294873837,0.15355773104324852,0.9472944780724429,0.027125976365263815,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.14946751158297197,0.029787382691741148,0.034472281043288595,0.03349289346980395,0.18301063758646366,0.1627631217757386,0.9469597680807993,0.02841087226733796,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1529908507035477,0.031208267198660298,0.033727096333086924,0.03272350904232396,0.18089640417190156,0.17252010807801255,0.9465835768634561,0.02975611303302217,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1565972441175087,0.03269692915359815,0.03300033172100057,0.03197189368378614,0.17880686140018828,0.18286171401677384,0.9461607441758656,0.031164475736465413,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1602886496311897,0.03425660160078705,0.03229160067744254,0.031237639684415824,0.17674173158712636,0.193822937532441,0.9456854628386716,0.032638858740841825,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.16406707120152758,0.0358906718035295,0.031600527042622124,0.030520348782612294,0.17470074064700555,0.20544086802727976,0.9451511963896816,0.03418228621797692,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.16793456002395124,0.03760268860058411,0.03092674486432189,0.029819631950423416,0.1726836180719625,0.21775481091040108,0.944550585963145,0.03579791273719457,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1718932156459163,0.039396370113457986,0.030269898244255515,0.029135109184154524,0.1706900969129566,0.2308064195050997,0.9438753449263937,0.03748902790964437,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.17594518710668833,0.04127561182134342,0.02962964119314321,0.028466409300006778,0.16871991376244472,0.24463983474682724,0.9431161395937852,0.03925906107177646,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.18009267410399396,0.043244495021236506,0.029005637494661993,0.027813169734643334,0.16677280873884487,0.25930183312409466,0.942262454097649,0.04111158598869313,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.18433792818817307,0.04530729569161074,0.028397560578449957,0.027175036350585293,0.16484852547288767,0.27484198333980453,0.9413024372221219,0.043050325554808366,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.18868325398447983,0.047468493778895636,0.027805093402367156,0.026551663246342613,0.16294681109596043,0.29131281219698824,0.9402227286950675,0.04507915646555005,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1931310104441972,0.04973278292692881,0.027227928344240017,0.025942712571188492,0.1610674162305601,0.30876998024068864,0.9390082620829633,0.047202113829692416,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.1976836121252429,0.05210508067051131,0.026665767103342793,0.025347854344489273,0.15921009498297925,0.327272467716835,0.9376420410421309,0.04942339568728582,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.202343530502963,0.05459053911520469,0.02611832061189715,0.02476676627950504,0.1573746049383605,0.3468827714394351,0.9361048852474253,0.05174736739300401,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2071132953118241,0.057194556126563816,0.025585308956900917,0.0241991336115797,0.1555607071582657,0.36766711318928835,0.9343751418503795,0.05417856581901215,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.21199549591873265,0.05992278705310586,0.025066461312628366,0.02364464893064272,0.15376816618091899,0.38969566030073166,0.9324283578220581,0.056721703325125605,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.21699278272872743,0.06278115700847561,0.02456151588417821,0.023103012017947896,0.15199675002429458,0.41304275912768473,0.9302369080289863,0.059381671437056416,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.22210786862380705,0.06577587373948045,0.024070219862481403,0.02257392968697854,0.15024623019223657,0.4377871821164614,0.9277695734031774,0.06216354416584091,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.22734353043567535,0.06891344110794245,0.023592329391218955,0.022057115628451363,0.14851638168381076,0.46401238925048804,0.9249910631470539,0.0650725808931355,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2327026104532025,0.07220067321564655,0.023127609546140942,0.021552290259355598,0.1468069830061077,0.4918068046711562,0.9218614746341101,0.06811422873784212,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.23818801796542113,0.07564470920306104,0.022675834327321506,0.021059180575967014,0.14511781619073177,0.5212641093195574,0.9183356846358353,0.07129412430953552,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2438027308408951,0.0792530287539706,0.02223678666493094,0.02057752001078055,0.14344866681423202,0.5524835504857243,0.91436266588431,0.07461809474330117,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.24954979714431763,0.08303346833969344,0.021810258439156086,0.02010704829330901,0.14179932402275058,0.5855702691951576,0.9098847239963365,0.0780921578989312,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2554323367912175,0.08699423823816264,0.021396050514952955,0.01964751131469917,0.14016958056118728,0.620635646406801,0.9048366517598583,0.08172252159489868,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2614535432416707,0.09114394036483221,0.020993972792372702,0.019198660996120637,0.13855923280720284,0.657797669042046,0.8991448011596445,0.08551558173421647,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.26761668523393667,0.09549158695413325,0.02060384427326251,0.01876025516088714,0.1369680808104105,0.6971813169107005,0.8927260788970829,0.08947791916520087,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2739251085589621,0.10004662013205225,0.020225493145208016,0.018332057410273835,0.13539592833713218,0.7389189716469087,0.8854868793360801,0.09361629510540703,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2803822378767134,0.10481893242233853,0.019858756883653402,0.01791383700299899,0.13384258292112786,0.7831508488154874,0.8773219808193713,0.09793764494168122,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.2869915785753253,0.10981888823087615,0.01950348237320956,0.017505368738342752,0.13230785592073796,0.8300254543967945,0.8681134484552988,0.10244907020355831,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.29375671867407455,0.11505734635487917,0.019159526049240358,0.017106432842880555,0.13079156258291494,0.8797000669056071,0.8577296103689528,0.10715782849133704,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.30068133077121095,0.12054568356579516,0.01882675406090214,0.01671681486081355,0.12929352211465797,0.9323412464461661,0.846024206893534,0.11207132112435347,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.30776917403770493,0.12629581931713482,0.018505042456902744,0.016336305547883703,0.12781355776240524,0.98812537205097,0.8328358552397263,0.11719707825961023,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.315024096257992,0.13232024163088615,0.018194277395344,0.015964700768866434,0.12635149689998307,1.04723920869436,0.8179880277011734,0.12254274121642905,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.32245003591882354,0.13863203421873413,0.017894355379116066,0.01560180139863934,0.12490717112575779,1.1098805054127598,0.8012898107167823,0.12811604172968938,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3300510243473569,0.1452449048969861,0.017605183518424068,0.015247413226831463,0.1234804163696878,1.1762586260005605,0.7825377949859706,0.13392477784313728,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3378311878996456,0.15217321535691422,0.017326679822147226,0.014901346866063557,0.12207107301102729,1.246595213783102,0.7615195404835042,0.13997678614592812,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3457947502007189,0.15943201235517013,0.017058773519859134,0.014563417663796398,0.12067898600749179,1.321124891994639,0.7380191571913858,0.14627991005084529,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3539460344374647,0.16703706039200927,0.01680140541647555,0.01423344561781098,0.11930400503675885,1.400096001308115,0.7118256279690613,0.15284196381252813,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3622894657055627,0.17500487594829614,0.016554528281643346,0.013911255295351482,0.11794598465124399,1.483771376073296,0.682744549043443,0.15967069198962824,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.37082957341173994,0.18335276335564402,0.016318107276142205,0.013596675755969598,0.11660478444716409,1.572429160818223,0.6506139369546301,0.1667737240673408,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3795709937326549,0.19209885237759353,0.01609212041774001,0.013289540478116665,0.11528026924897715,1.666363668553784,0.615324592582729,0.17415852397759657,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3885184721317429,0.20126213758344516,0.015876559089124165,0.01298968728953854,0.11397230931036952,1.7658862823895924,0.5768451506452301,0.18183233428477608,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.3976768659353902,0.21086251960025906,0.01567142859072547,0.012696958301537076,0.11268078053304866,1.871326401918331,0.5352512940212394,0.1898021148466783,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.40705114696983635,0.2209208483326124,0.015476748741459514,0.012411199847171464,0.11140556470469266,1.9830324357514495,0.4907576007077252,0.19807447581519355,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.4166464042602335,0.23145896824397594,0.015292554530633863,0.012132262423482872,0.11014654975750657,2.1013728414875006,0.44374908261612733,0.20665560491024126,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.4264678467933313,0.24249976579805368,0.01511889682450859,0.01186000063783622,0.10890363004893923,2.2267372142607083,0.394807731636693,0.21555118898552927,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.436520806345284,0.2540672191631159,0.014955843131254278,0.011594273158484525,0.10767670666622621,2.359537424845911,0.34472754188015764,0.22476633000682145,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.4468107403761173,0.2661864502872721,0.014803478428326656,0.011334942669473057,0.10646568775653993,2.5002088080807137,0.29451000755263,0.23430545568374717,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.45734323499242513,0.27888377945778214,0.014661906056571711,0.011081875830013415,0.10527048888465093,2.649211402099274,0.24533176950084798,0.24417222513533066,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.46812400797990444,0.29218678246289287,0.014531248685691313,0.010834943238471282,0.10409103342013318,2.8070312385464167,0.19847788304190214,0.2543694301274827,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.4791589119073757,0.306124350480347,0.014411649356037984,0.01059401940112606,0.10292725295628005,2.9741816835467088,0.15523904000836752,0.26489889259708277,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.4904539373039723,0.320726752822625,0.014303272602070902,0.010358982705876138,0.10177908776303773,3.1512048287300596,0.11677936462793308,0.27576135937056034,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5020152159112248,0.33602570267519155,0.01420630566319438,0.01012971540107988,0.10064648727640663,3.3386729310518333,0.08399219665908997,0.2869563951926015,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5138490240118059,0.3520544259705139,0.014120959788117787,0.009906103579740226,0.0995294106269108,3.5371898994780673,0.057371756734579664,0.2984822753991687,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5259617858367424,0.3688477335474336,0.014047471639323315,0.009688037169259337,0.09842782720988683,3.74739282582054,0.0369340960681189,0.31033587979352395,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5383600770529425,0.38644209675260033,0.013986104804708105,0.009475409927010013,0.0973417173004977,3.9699535560857058,0.022216144785531553,0.32251258950810013,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5510506283329364,0.4048757266481653,0.013937151423981612,0.009268119441991744,0.09627107271653175,4.205580297628071,0.012364296985978076,0.3350061888511795,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5640403290087617,0.4241886569977495,0.013900933937951037,0.009066067142862412,0.09521589753220001,4.4550192561520285,0.006296875514338012,0.3478087743363,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5773362308119825,0.4444228312109156,0.013877806969419097,0.008869158312660937,0.09417620884629481,4.719056295165364,0.002898107962419237,0.3609106732638041,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.5909455517018699,0.46562219343496986,0.013868159345052714,0.008677302110562344,0.09315203760821522,4.998518608828648,0.001188580020053636,0.37430037435661145,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6048756797838215,0.48783278399192026,0.01387241626826152,0.008490411601034774,0.09214342950549852,5.294276397242297,0.000427552781049323,0.38796447303417125,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6191341773201513,0.5111028393678674,0.013891041653854115,0.008308403790797694,0.09115044591661466,5.607244531040796,0.00013251525085989293,0.40188763392754645,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6337287848354213,0.5354828969719729,0.01392454063602229,0.008131199674012813,0.09017316493288241,5.938384189692609,3.4687342826935936e-05,0.416052573183083,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6486674253185477,0.5610259048925249,0.01397346226204178,0.007958724286173224,0.08921168245343894,6.288704455106916,7.498226449016977e-06,0.4304400629618683,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6639582085239623,0.5877873368884657,0.014038402384977331,0.007790906767193066,0.08826611335723958,6.659263838994622,1.3052746042325002e-06,0.4450289603088873,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6796094353741612,0.6158253128661149,0.01412000676964411,0.00762768043423927,0.087336592756068,7.051171718893606,1.7789498164040437e-07,0.4597962622342622,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.6956296024660373,0.6452007251027428,0.014218974427111227,0.007468982864888806,0.08642327733249189,7.465589653820866,1.8392971760227974e-08,0.47471718841777055,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.7120274066834344,0.675977370491116,0.014336061194141951,0.007314755991240092,0.08552634676659639,7.9037325461343,1.3927140067840605e-09,0.48976529242013345,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.7288117499184337,0.7082220890922261,0.014472083575153928,0.007164946205655121,0.08464600525515141,8.366869611358592,7.425133700865619e-11,0.5049126016687675,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.7459917439039323,0.7420049092971067,0.014627922865557658,0.007019504478860734,0.08378248312661027,8.85632511244391,2.6675734533008736e-12,0.5201297857955904,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.7635767151601384,0.777399199912996,0.01480452957669836,0.006878386491192524,0.08293603855497636,9.373478809187109,6.149764340611388e-14,0.5353863521594915,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.7815762100576698,0.8144818295041477,0.015002928184092523,0.00674155277782423,0.08210695937509944,9.919766067371329,8.615734147830969e-16,0.5506508666106766,0.030821428571428573,0.012032857142857142,0.6095944380069525
2.0,0.8,0.8533333333333335,0.015224222222222224,0.006608968888888889,0.08129556500135102,10.496677565610772,6.9046649795824625e-18,0.5658911967770658,0.030821428571428573,0.012032857142857142,0.6095944380069525
