x0_1,x0_2,x0_3,theta0,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width
0.8166666666666667,0.75,0.85,-1.3388364161615303,0.01,0.1,2.4934141147324347,0.024934141147324347,0.24934141147324348,0.24934141147324346,0.004885049786496128,500,200,200,7000,5000,2000,-1.1614626010565154,0.5205860919008259,0.938,1.8584553709125216,0.00040248452012812687,0.0015981749915912305,0.0004178262983087343,0.0004965428302795521,-1.0939373614881538,0.7370447896042274,0.824,2.2486560806699036,0.0009404488254603089,0.0010073117968158653,0.0012952553998180419,1.343020603903187,0.0,0.3356841812960826
0.8166666666666667,0.7666666666666666,0.7,-1.3562509862000705,0.01,0.1,2.3281807758858974,0.023281807758858974,0.23281807758858974,0.23281807758858972,0.004663016734416099,500,200,200,7000,5000,2000,-1.2005961194256332,0.5397247378714054,0.936,1.9093209922673873,0.00029750149927275274,0.0010910953113162944,0.0003130344705138302,0.00034034852270845066,-1.0903521832830079,0.7438277297857899,0.824,2.217663781980253,0.0006140087526956607,0.0005757474922760183,-0.009071268946879159,1.3500496213976574,0.0,0.33604221258424677
0.8166666666666667,0.7666666666666666,0.7166666666666667,-1.3670874199755314,0.01,0.1,2.3539734750328947,0.023539734750328948,0.23539734750328947,0.23539734750328947,0.004663016734416099,500,200,200,7000,5000,2000,-1.1318102069002194,0.5651697566995627,0.886,1.8988003350432114,0.0003368267079148446,0.0012040085538951575,0.0003741304812410578,0.00041852187641791896,-1.1150845167471526,0.7358586675777755,0.826,2.1625937597899423,0.0006885399585439991,0.0007241795636219581,0.005145302962571318,1.3747980244635614,0.0,0.33512079423337104
0.8166666666666667,0.7666666666666666,0.7333333333333333,-1.3736371378293184,0.01,0.1,2.3741272541215377,0.02374127254121538,0.23741272541215377,0.23741272541215377,0.004663016734416099,500,200,200,7000,5000,2000,-1.1701925051138027,0.5477306744888474,0.908,1.8948059561645147,0.0003548658068599555,0.0013451894785610702,0.0003795705544144503,0.0004658211060209067,-1.1589887344678083,0.7294308006048702,0.846,2.201916673623988,0.0007751326678819084,0.0008523260376301403,0.005135692394152103,1.381552593085762,0.0,0.3349052051142228
0.8166666666666667,0.7666666666666666,0.75,-1.375828379682009,0.01,0.1,2.3613612932406203,0.023613612932406203,0.23613612932406203,0.236136129324062,0.004663016734416099,500,200,200,7000,5000,2000,-1.1116427343890427,0.5841450040638109,0.892,1.8616522067863717,0.00032137031197143975,0.0013254784707684654,0.0003255293101519819,0.0004267825581165593,-1.1665390883089037,0.7525960741102752,0.832,2.183837831550698,0.0006659617518216697,0.0007692696699481461,-0.00025196486497655027,1.3788547206152046,0.0,0.33547226872034286
0.8166666666666667,0.7666666666666666,0.7666666666666666,-1.3736371378293184,0.01,0.1,2.3891689676732213,0.023891689676732213,0.23891689676732214,0.23891689676732214,0.004663016734416099,500,200,200,7000,5000,2000,-1.1695211663619622,0.5449814250789498,0.922,1.8756634779287915,0.0003688543105983351,0.0013940030668229944,0.00040866254128802657,0.00047293051692020113,-1.1249625683070612,0.7287664704655286,0.848,2.2169616313266434,0.000793862482451377,0.000952701599435045,-0.0024745763429979894,1.3740026936533953,0.0,0.33587908425747787
0.8166666666666667,0.7666666666666666,0.7833333333333333,-1.3670874199755314,0.01,0.1,2.4194345840735516,0.024194345840735515,0.24194345840735518,0.24194345840735515,0.004663016734416099,500,200,200,7000,5000,2000,-1.1417713706838009,0.555002195773375,0.918,1.8701001508371335,0.0003808381872108117,0.0014494173375899178,0.00036115666422696245,0.00043426342504908447,-1.1451630522515674,0.7083000425270796,0.86,2.20118601936776,0.000839130299172012,0.000954080967358838,-0.0028079380936252064,1.3671525420148427,0.0,0.33708988942067025
0.8166666666666667,0.7666666666666666,0.7999999999999999,-1.3562509862000705,0.01,0.1,2.444975499460541,0.02444975499460541,0.2444975499460541,0.24449754994605413,0.004885049786496128,500,200,200,7000,5000,2000,-1.1238483162798354,0.5385556750663485,0.924,1.8305853301430164,0.00038674068910429766,0.0014587586528883446,0.00041075211568175466,0.0004558880427735357,-1.0679987188032445,0.7367784238945002,0.82,2.1977812350643626,0.0008554963631868945,0.0009197778066078674,-0.002218902398196932,1.356630099895383,0.0,0.33546705598751736
0.8166666666666667,0.7666666666666666,0.8166666666666667,-1.3412465627390495,0.01,0.1,2.4530736583400365,0.024530736583400367,0.24530736583400367,0.24530736583400367,0.004885049786496128,500,200,200,7000,5000,2000,-1.1157640172158594,0.5555176711351396,0.894,1.8359026085717056,0.00037450522151689464,0.0014665529985320807,0.0003866729893432622,0.0004584690855400385,-1.1658737100301628,0.7042288689920975,0.872,2.250845643538986,0.0008493104320743827,0.0008499026064762342,-0.0031114713597401762,1.3411405639327414,0.0,0.3345310406109083
0.8166666666666667,0.7666666666666666,0.8333333333333333,-1.3222385411957847,0.01,0.1,2.4945666536100113,0.024945666536100114,0.24945666536100114,0.24945666536100114,0.004885049786496128,500,200,200,7000,5000,2000,-1.0922488834471564,0.5695261328188803,0.908,1.8716643032215168,0.00043128733645823826,0.0016201371787890719,0.00045950560038810796,0.0004673093198433746,-1.1063944928483216,0.7037281268594575,0.852,2.2254789450640557,0.0009338653513790451,0.000922107127375907,0.004037251447098743,1.3290704329448428,0.0,0.33614805452177254
0.8166666666666667,0.7666666666666666,0.85,-1.299435177431988,0.01,0.1,2.510179529631103,0.02510179529631103,0.2510179529631103,0.2510179529631103,0.005117655109495134,500,200,200,7000,5000,2000,-1.0830315977904588,0.5521390718740791,0.916,1.8698457365141485,0.0004187472591304595,0.0016270225125976482,0.00039448428785632456,0.0004954012583591525,-1.0731534652306414,0.777410913973227,0.826,2.300988658411492,0.0009356128916315218,0.0008902593408484722,-0.0012295189533021234,1.3010233090679901,0.0,0.33568533828714847
0.8166666666666667,0.7833333333333333,0.7,-1.316167362743125,0.01,0.1,2.3551937913954957,0.02355193791395496,0.23551937913954957,0.2355193791395496,0.004663016734416099,500,200,200,7000,5000,2000,-1.1211906845738504,0.5575060750960577,0.916,1.872043817345006,0.000310334629366822,0.0012114203506288725,0.00032795895194008486,0.00037191062250980307,-1.0724144105614788,0.7745196923622383,0.814,2.227203999014048,0.0006659039124976705,0.0006769993694360893,0.0013494280239850817,1.3204725979574212,0.0,0.33629433388651275
0.8166666666666667,0.7833333333333333,0.7166666666666667,-1.327003796518586,0.01,0.1,2.3857007606284117,0.02385700760628412,0.2385700760628412,0.2385700760628412,0.004663016734416099,500,200,200,7000,5000,2000,-1.1136806571826883,0.5398814890388112,0.928,1.8202220102164197,0.00031760042350409623,0.001317764069861949,0.0002937176515804103,0.0004345180474299941,-1.06341881975306,0.7317344843004683,0.828,2.1652700681436245,0.0007530977621403778,0.0008163618842431543,-0.0007739533354905613,1.3290055635356706,0.0,0.33600462512467266
0.8166666666666667,0.7833333333333333,0.7333333333333333,-1.333553514372373,0.01,0.1,2.388789334756496,0.02388789334756496,0.2388789334756496,0.2388789334756496,0.004663016734416099,500,200,200,7000,5000,2000,-1.0937056067322113,0.5298905937621996,0.916,1.82690112226174,0.00032258682937940313,0.0013691166062633827,0.0003123213813792668,0.0004571692971935343,-1.1062770317371096,0.7381920437047462,0.83,2.2001842232281676,0.0007450280642832961,0.0008694815687926865,0.005672796988786132,1.3420693733745213,0.0,0.33633531065612454
0.8166666666666667,0.7833333333333333,0.75,-1.3357447562250637,0.01,0.1,2.408357006430476,0.024083570064304758,0.2408357006430476,0.24083570064304763,0.004663016734416099,500,200,200,7000,5000,2000,-1.137266916704377,0.5258072743340793,0.936,1.8629786823869212,0.00037429934732708363,0.0014449542578597904,0.00038871658582743815,0.0004703853726624926,-1.0981234506660547,0.7174867684504757,0.826,2.239459721186438,0.0007695806207236029,0.0007796548932767262,-0.0006258434200148903,1.3381004916904868,0.0,0.3346824805836524
0.8166666666666667,0.7833333333333333,0.7666666666666666,-1.333553514372373,0.01,0.1,2.4186218793189562,0.02418621879318956,0.24186218793189562,0.24186218793189562,0.004885049786496128,500,200,200,7000,5000,2000,-1.11139900364093,0.5629433743620802,0.908,1.8616172038155705,0.0003625076591368284,0.0013956376294216718,0.00035180190793732445,0.00046327475551627515,-1.120428767684925,0.7336697152093786,0.842,2.224771118131917,0.0007986525252851013,0.0008347208522685598,-0.00502165650301503,1.331333996848183,0.0,0.33592867304888885
0.8166666666666667,0.7833333333333333,0.7833333333333333,-1.327003796518586,0.01,0.1,2.4365794925290354,0.024365794925290354,0.24365794925290354,0.24365794925290357,0.004885049786496128,500,200,200,7000,5000,2000,-1.1250103282776691,0.5204932564771553,0.938,1.8528259339194235,0.00037778983677939936,0.0013953326338885846,0.00039519370785077155,0.00044325245456880744,-1.1012140635323096,0.7575544193296182,0.812,2.205092827170655,0.0008297400550150271,0.0008428157074875525,-0.0005809220764147198,1.3295396568002198,0.0,0.33577091741006887
0.8166666666666667,0.7833333333333333,0.7999999999999999,-1.3161673627431252,0.01,0.1,2.466895452791994,0.024668954527919944,0.24668954527919942,0.24668954527919945,0.004885049786496128,500,200,200,7000,5000,2000,-1.127036778166135,0.5122383963567063,0.942,1.8217462167985137,0.00037626732108781113,0.001463782001424033,0.00032555014118667837,0.0004493202296428353,-1.0710810051478041,0.7371878687919352,0.852,2.230019692370262,0.0008628199748422127,0.0008305602075329449,0.0013408192950203626,1.3202479796968531,0.0,0.3359503830430499
0.8166666666666667,0.7833333333333333,0.8166666666666667,-1.301162939282104,0.01,0.1,2.4800015105217454,0.024800015105217454,0.24800015105217454,0.24800015105217457,0.004885049786496128,500,200,200,7000,5000,2000,-1.141940527094981,0.5215151605971482,0.934,1.849003406582532,0.0003947412869513679,0.0015262049037858714,0.00036400521605901316,0.0004713111828222854,-1.1084370326923498,0.726701628140557,0.864,2.24872646812893,0.0008864144681463641,0.0008204020666755541,-0.0023969538729344225,1.3017917426683254,0.0,0.3356040185686783
0.8166666666666667,0.7833333333333333,0.8333333333333333,-1.2821549177388392,0.01,0.1,2.51543788089412,0.025154378808941197,0.25154378808941197,0.25154378808941197,0.005117655109495134,500,200,200,7000,5000,2000,-1.0521697729174229,0.528350720952696,0.928,1.8488612501457287,0.00043378483960279,0.0016050531742205845,0.00045554044920246526,0.0004834209374931646,-1.0875333719493687,0.6773570874611948,0.842,2.2189597513187573,0.0009356751235245357,0.0008996041092523524,-0.0020487216905111824,1.2830374755859442,0.0,0.33503549824811546
0.8166666666666667,0.7833333333333333,0.85,-1.2593515539750426,0.01,0.1,2.5408493328823893,0.025408493328823892,0.25408493328823895,0.25408493328823895,0.005117655109495134,500,200,200,7000,5000,2000,-1.0637262640073524,0.5618507598949357,0.94,1.9224061995813821,0.0004938605279896497,0.0017473628560430517,0.000552824632630223,0.0005304523959647339,-1.060596492194528,0.7030835990171121,0.856,2.1921799800451773,0.0009691689273599355,0.0009518315806526103,0.0029720617261932824,1.2656688073288123,0.0,0.3363090617413909
0.8166666666666667,0.7999999999999999,0.7,-1.2758405191254087,0.01,0.1,2.3967361115638472,0.023967361115638474,0.23967361115638475,0.23967361115638477,0.004885049786496128,500,200,200,7000,5000,2000,-1.035757706349979,0.5617001642933224,0.908,1.8329048286659138,0.00031958712843914314,0.0012699840473214576,0.00029681049200959257,0.00041238887200126663,-1.009347999280365,0.7729969980577004,0.832,2.2252091767151514,0.0007080561128376142,0.0007375993526983138,-0.001863263910624299,1.2766868562859195,0.0,0.33698685954444885
0.8166666666666667,0.7999999999999999,0.7166666666666667,-1.2866769529008697,0.01,0.1,2.4064495385449383,0.024064495385449382,0.24064495385449383,0.24064495385449386,0.004885049786496128,500,200,200,7000,5000,2000,-1.037834297055535,0.56554281852436,0.918,1.8865698174904328,0.0003486114600950766,0.001318046431692183,0.0003548839124523038,0.0004118514882185434,-1.0191129974658155,0.7463612206247403,0.838,2.2224076144520106,0.0008118986466852807,0.0008554656713812891,0.0026978823065837423,1.2922669223022287,0.0,0.3351876517469527
0.8166666666666667,0.7999999999999999,0.7333333333333333,-1.2932266707546567,0.01,0.1,2.4233107361929354,0.024233107361929355,0.24233107361929354,0.24233107361929354,0.004885049786496128,500,200,200,7000,5000,2000,-1.0470403992783381,0.5457730514954625,0.914,1.8203247108558354,0.00035558799008698124,0.0013637580748671056,0.00035005435296336343,0.00045421369285560023,-1.0732127755937035,0.7351995811449623,0.822,2.1657997998302743,0.0007436455216167981,0.0007039679458743764,0.01279258737723583,1.3088839675370625,0.0,0.3354484503045043
0.8166666666666667,0.7999999999999999,0.75,-1.2954179126073473,0.01,0.1,2.4341995954561693,0.024341995954561692,0.24341995954561693,0.24341995954561696,0.004885049786496128,500,200,200,7000,5000,2000,-1.0759145196448043,0.5332028670057211,0.932,1.8132315090950908,0.00034774030449492306,0.0013651832400827285,0.00033423437098526956,0.00047094448375822575,-1.0881369526706817,0.7513057265712589,0.87,2.241061121743097,0.0008367791476653921,0.0008259305217081209,0.004635059429278456,1.3031037176250857,0.0,0.3357138474558406
0.8166666666666667,0.7999999999999999,0.7666666666666666,-1.2932266707546567,0.01,0.1,2.4508867997482735,0.024508867997482735,0.24508867997482736,0.24508867997482736,0.004885049786496128,500,200,200,7000,5000,2000,-1.073346766406567,0.5438478114204001,0.918,1.861546746300199,0.0003850702690928307,0.0014078928490034912,0.00037862124380591675,0.00045051014821618465,-1.0859796591530653,0.7551522166106305,0.826,2.2289681770942034,0.0008388976374864505,0.0008139103084334924,0.005591823462669712,1.3018065356483455,0.0,0.3358939800670011
0.8166666666666667,0.7999999999999999,0.7833333333333333,-1.2866769529008697,0.01,0.1,2.455180382362509,0.024551803823625092,0.24551803823625093,0.24551803823625093,0.004885049786496128,500,200,200,7000,5000,2000,-1.0914505417849574,0.5251815167133286,0.924,1.849108698322524,0.00037057948852593184,0.0014213444205956546,0.0003350889077477289,0.00044171139167142843,-1.0841265343194337,0.7125931075608639,0.846,2.1955664037580545,0.0008192873786732526,0.0007676610422217827,-0.002449033655910105,1.286778239244519,0.0,0.3358291356597741
0.8166666666666667,0.7999999999999999,0.7999999999999999,-1.2758405191254087,0.01,0.1,2.4837633495238247,0.024837633495238248,0.24837633495238248,0.24837633495238248,0.004885049786496128,500,200,200,7000,5000,2000,-1.0499783157128326,0.5337852000221754,0.932,1.8018192716099348,0.0003715612601818876,0.0014712902855960083,0.0003469370114022011,0.000435634018760632,-1.026198360598234,0.735837310206932,0.834,2.1843559313938217,0.0008545606546836706,0.0007757345272071641,0.0063510437025114785,1.2848937705806438,0.0,0.33567768544160553
0.8166666666666667,0.7999999999999999,0.8166666666666667,-1.2608360956643878,0.01,0.1,2.511264228689625,0.02511264228689625,0.25112642286896253,0.25112642286896253,0.005117655109495134,500,200,200,7000,5000,2000,-1.0794451378907772,0.5343724555486725,0.93,1.7999520827332154,0.0003750868312695611,0.0014933244510221557,0.0003263754634580214,0.00043530557418107517,-1.0151936969572894,0.7263647050645501,0.832,2.2104106617203905,0.00088688869242345,0.0008074339380095084,0.0010630522009531108,1.265203573674014,0.0,0.33483787014307315
0.8166666666666667,0.7999999999999999,0.8333333333333333,-1.241828074121123,0.01,0.1,2.5269651778929134,0.025269651778929134,0.25269651778929136,0.25269651778929136,0.005117655109495134,500,200,200,7000,5000,2000,-1.0196473474071464,0.5695801929861141,0.928,1.857001493608818,0.0004214940439989926,0.0015877504825748815,0.0004140164473013961,0.0004502609397654978,-1.111515705946696,0.7189591272665075,0.858,2.2869312104668396,0.0009674084749326585,0.0009620757822870237,-0.0027135058383929095,1.2421946912308786,0.0,0.33611361252833444
0.8166666666666667,0.7999999999999999,0.85,-1.2190247103573264,0.01,0.1,2.561679137114999,0.025616791371149993,0.25616791371149994,0.25616791371149994,0.005117655109495134,500,200,200,7000,5000,2000,-1.043966516551492,0.5549788164638446,0.912,1.8907673294744554,0.0004609625897884529,0.0017558539760148127,0.0004367817783401142,0.0005214953318753958,-1.0507801371589685,0.72999470713564,0.85,2.2442924045786494,0.0010242761406715226,0.0009733619182170628,0.0016558995094266774,1.2237252509297984,0.0,0.3349813283095187
0.8166666666666667,0.8166666666666667,0.7,-1.235712284684531,0.01,0.1,2.4241960666178866,0.024241960666178865,0.24241960666178866,0.24241960666178866,0.004885049786496128,500,200,200,7000,5000,2000,-1.007644908564883,0.541372333677747,0.892,1.784157186218109,0.00032144214243674194,0.0013746784923608674,0.00031367467525247216,0.00043164014881954307,-0.9763968830630894,0.7249705471037158,0.84,2.1914765541565298,0.0007735869690556073,0.0008513941095847886,-0.0018667367644426872,1.2367778828285536,0.0,0.3351744980815178
0.8166666666666667,0.8166666666666667,0.7166666666666667,-1.2465487184599917,0.01,0.1,2.429940573331245,0.02429940573331245,0.2429940573331245,0.2429940573331245,0.004885049786496128,500,200,200,7000,5000,2000,-1.0219275699895773,0.5554158442397769,0.916,1.834724186215377,0.00035486916586196154,0.0013820908619220109,0.00033345853091411054,0.00041816929699935434,-0.9729533089160118,0.6955691964645105,0.848,2.1881059644164655,0.0007523950542625407,0.0007531689172145432,0.0031064978707126445,1.252530995539655,0.0,0.33570410371220966
0.8166666666666667,0.8166666666666667,0.7333333333333333,-1.253098436313779,0.01,0.1,2.4658980511079425,0.024658980511079426,0.24658980511079426,0.24658980511079426,0.004885049786496128,500,200,200,7000,5000,2000,-1.0202375685712015,0.5209073220181244,0.924,1.8137633953341414,0.0003723199833490879,0.0015005716984623067,0.0003508554696286521,0.000490988406857112,-1.0055109727720764,0.6856991293838206,0.848,2.169010170950503,0.0008011760714673697,0.0008330915498947507,-0.002930473774229758,1.252981151417196,0.0,0.33666283965765115
0.8166666666666667,0.8166666666666667,0.75,-1.2552896781664695,0.01,0.1,2.4740244944424417,0.02474024494442442,0.24740244944424417,0.24740244944424414,0.004885049786496128,500,200,200,7000,5000,2000,-1.0211133232637022,0.5367990690062086,0.93,1.8374725369993978,0.000383444298699773,0.0014702848314853652,0.0003492324841207942,0.0004544715335247531,-1.0920981468386135,0.6942720574303434,0.858,2.222459672975661,0.000943504861492499,0.0009333133168673527,0.0026964333828398373,1.2609018374076875,0.0,0.3370129445335764
0.8166666666666667,0.8166666666666667,0.7666666666666666,-1.253098436313779,0.01,0.1,2.4624953395743256,0.024624953395743256,0.24624953395743257,0.24624953395743254,0.004885049786496128,500,200,200,7000,5000,2000,-1.0534256520327536,0.5323121144085255,0.912,1.7944627515118214,0.00034907720054671215,0.0013902592505783838,0.0003348582501917833,0.0004226159272224743,-1.0517108063806717,0.6719306153869473,0.888,2.240258380200149,0.0008398966959294469,0.0008229939912622605,-0.002683987915419691,1.2535545382910185,0.0,0.33625690049034856
0.8166666666666667,0.8166666666666667,0.7833333333333333,-1.2465487184599917,0.01,0.1,2.4831955064751288,0.024831955064751287,0.24831955064751288,0.2483195506475129,0.004885049786496128,500,200,200,7000,5000,2000,-1.0235003681899895,0.5203579059747464,0.908,1.7917164354235078,0.0003652975167697011,0.0014201048732395904,0.0003353990261668883,0.0004009804065050448,-1.0094152675775183,0.69344162688998,0.858,2.2326522389286945,0.0008871370933233114,0.0009132236789054969,0.002833724767802715,1.2525486070786072,0.0,0.3359814077150618
0.8166666666666667,0.8166666666666667,0.7999999999999999,-1.235712284684531,0.01,0.1,2.5054321523244045,0.025054321523244046,0.25054321523244044,0.25054321523244044,0.005117655109495134,500,200,200,7000,5000,2000,-1.0494712408952045,0.5321648438320136,0.908,1.8212084085628386,0.0003771659219558754,0.0014145867799630473,0.0003509629360644789,0.000429618360728123,-1.0102633375651004,0.6962234240449243,0.848,2.1934709723898487,0.0008500605384071797,0.0008463139219244982,-0.000784495282143089,1.238029057761286,0.0,0.3349308179886493
0.8166666666666667,0.8166666666666667,0.8166666666666667,-1.2207078612235103,0.01,0.1,2.530686562914827,0.02530686562914827,0.25306865629148273,0.25306865629148273,0.005117655109495134,500,200,200,7000,5000,2000,-0.9991476018123944,0.5547732329150379,0.926,1.8443825254422572,0.00042329332928678245,0.001519201219674459,0.0003943856928557187,0.00041789462544828716,-0.979384281313007,0.7207559702812583,0.872,2.2553271315827352,0.0009194396744586565,0.0008910645786257231,-6.512429435793554e-05,1.223491882638365,0.0,0.3367301159375231
0.8166666666666667,0.8166666666666667,0.8333333333333333,-1.2016998396802454,0.01,0.1,2.543017621318759,0.02543017621318759,0.2543017621318759,0.2543017621318759,0.005117655109495134,500,200,200,7000,5000,2000,-1.0195928452926624,0.5348167718397394,0.944,1.825391187128046,0.00040815488602114326,0.001567460400975473,0.0003668148079446763,0.0004347524331269348,-1.0253785707218126,0.7531810128062502,0.816,2.272866607025495,0.0009230826706354711,0.0008255850410040119,-0.0047647413216946625,1.1998758337882303,0.0,0.33517934934045424
0.8166666666666667,0.8166666666666667,0.85,-1.1788964759164486,0.01,0.1,2.562385593563364,0.02562385593563364,0.25623855935633644,0.25623855935633644,0.005117655109495134,500,200,200,7000,5000,2000,-0.9996549792199438,0.5495587065651496,0.938,1.867865332553927,0.00042768114538959344,0.0017014250384673457,0.00037532935889861296,0.00048481126806474876,-1.0168697366637403,0.7246064273444216,0.858,2.2810940029404954,0.0010022999756459869,0.0009896480347216068,0.0019449953618178402,1.1837321693900822,0.0,0.3364510415450623
0.8166666666666667,0.8333333333333333,0.7,-1.1962223127543998,0.01,0.1,2.4658897297920346,0.024658897297920347,0.24658897297920346,0.24658897297920346,0.004885049786496128,500,200,200,7000,5000,2000,-0.9617250321925394,0.5408244111722267,0.924,1.8105060233922972,0.0003733381222380825,0.0015025431475932049,0.0003254227239421477,0.00045587567949292087,-0.9743699116513135,0.7150000911255033,0.838,2.1809552054631363,0.0008171879292135163,0.0008940512152277351,0.0011505657300023566,1.2006921374897903,0.0,0.3361353438876844
0.8166666666666667,0.8333333333333333,0.7166666666666667,-1.2070587465298606,0.01,0.1,2.467616709789504,0.02467616709789504,0.2467616709789504,0.24676167097895044,0.004885049786496128,500,200,200,7000,5000,2000,-0.9808659099011352,0.5362181706665589,0.904,1.8024381411389154,0.0003631360647471987,0.001494513215685612,0.00033509917982951483,0.00046970921145599904,-0.9609716381619987,0.7208801630792006,0.838,2.248655269015099,0.0008729300555438145,0.000899450712151094,-0.007610609167261731,1.2028424519490455,0.0,0.33665967764288807
0.8166666666666667,0.8333333333333333,0.7333333333333333,-1.2136084643836476,0.01,0.1,2.493956659369613,0.02493956659369613,0.2493956659369613,0.2493956659369613,0.004885049786496128,500,200,200,7000,5000,2000,-1.0306041619097601,0.5489117241177397,0.92,1.866089492868888,0.00043315239075282307,0.0015594462551691089,0.00041417427539953945,0.0004755165919569881,-0.9919007005961091,0.6887569824399574,0.856,2.2052015295446896,0.0009248984199812808,0.0008046257796466013,0.0007941748791098277,1.2176025073125616,0.0,0.3353832857384188
0.8166666666666667,0.8333333333333333,0.75,-1.2157997062363384,0.01,0.1,2.5025677877290313,0.025025677877290313,0.25025677877290314,0.25025677877290314,0.004885049786496128,500,200,200,7000,5000,2000,-0.9970261220516836,0.5280326427595714,0.94,1.8372912149074732,0.00042288162625157773,0.001548467614851484,0.0004425266715536846,0.00045477753824402516,-1.0239259011521098,0.6988809657759799,0.86,2.2201330013489144,0.0009106033447895735,0.0009196883056125233,0.001929301562835527,1.2207359349827331,0.0,0.3350946243886036
0.8166666666666667,0.8333333333333333,0.7666666666666666,-1.2136084643836478,0.01,0.1,2.4940760717489723,0.024940760717489723,0.24940760717489724,0.24940760717489727,0.004885049786496128,500,200,200,7000,5000,2000,-1.0029640094099235,0.5331915252883144,0.918,1.8314208990743268,0.0003752555698883747,0.001454657490002928,0.0003459440871036186,0.0004531666962209423,-1.0526793512033263,0.7013271865456596,0.834,2.2254362610265854,0.0008493230541529872,0.0007570629948726401,-0.007693786980108262,1.2091306017371528,0.0,0.33567469396999217
0.8166666666666667,0.8333333333333333,0.7833333333333333,-1.2070587465298606,0.01,0.1,2.4923961043660903,0.024923961043660903,0.24923961043660903,0.24923961043660903,0.004885049786496128,500,200,200,7000,5000,2000,-1.0549027991806665,0.50988169017335,0.936,1.840551947977538,0.00037095446328838823,0.0014106433387615508,0.00035006506663506063,0.0004131676818029018,-0.9896194943937594,0.742042445734338,0.842,2.2913710213803697,0.0008779635938242416,0.0008546799108032657,-0.004344404906825486,1.2057204007333238,0.0,0.3353783033769394
0.8166666666666667,0.8333333333333333,0.7999999999999999,-1.1962223127543998,0.01,0.1,2.5287857529771665,0.025287857529771664,0.2528785752977167,0.2528785752977167,0.005117655109495134,500,200,200,7000,5000,2000,-1.0589776679041105,0.5070743576101308,0.93,1.7868726520639937,0.000362828753232092,0.0014226695055134092,0.0003054391093814319,0.00042860316420987487,-1.0159634568124658,0.7087177007315822,0.84,2.1728481120924186,0.0008264906467020445,0.0007456457515858279,-0.006514131595120741,1.1926790898213537,0.0,0.33555319340651385
0.8166666666666667,0.8333333333333333,0.8166666666666667,-1.1812178892933787,0.01,0.1,2.543635677308547,0.02543635677308547,0.2543635677308547,0.2543635677308547,0.005117655109495134,500,200,200,7000,5000,2000,-0.9688681847727794,0.5669994572603694,0.906,1.8095851843649757,0.0003794413788073417,0.0014800764267417432,0.00035119747255884365,0.00040932331930074596,-0.9441012186010868,0.708064079850319,0.848,2.2236123925150624,0.0008501313756102724,0.0007866930046607594,-0.002690336040317369,1.1817865066322286,0.0,0.3343322238828158
0.8166666666666667,0.8333333333333333,0.8333333333333333,-1.162209867750114,0.01,0.1,2.556861247359154,0.025568612473591542,0.2556861247359154,0.2556861247359154,0.005117655109495134,500,200,200,7000,5000,2000,-0.9640748009240976,0.5420973723641276,0.936,1.8412447654519475,0.00040626302111949577,0.0015821154883275967,0.0003896484077147314,0.0004453516789519826,-0.9312391471091817,0.7658505504217897,0.834,2.2582311072612122,0.0009184321181981943,0.0009103162769216557,-0.0022431997226366102,1.1628881650496994,0.0,0.3350418254985398
0.8166666666666667,0.8333333333333333,0.85,-1.1394065039863173,0.01,0.1,2.58149065397207,0.0258149065397207,0.258149065397207,0.258149065397207,0.005117655109495134,500,200,200,7000,5000,2000,-0.9937379865434028,0.543372487855924,0.938,1.926275551593321,0.00045596495597556433,0.0016805188556120415,0.0004177660092985534,0.000470747548716135,-0.9367100925985439,0.7685543025719621,0.83,2.2222034104485457,0.0009365987937748616,0.0008630562655950009,0.005253180320061405,1.1480786094098305,0.0,0.3364072390703317
0.8166666666666667,0.85,0.7,-1.157803263731288,0.01,0.1,2.4983938579683853,0.024983938579683854,0.24983938579683854,0.24983938579683856,0.004885049786496128,500,200,200,7000,5000,2000,-0.9915346097381201,0.5285716292806008,0.942,1.8951278609794746,0.0004494649368146153,0.0015680734898874786,0.0005071959872178748,0.0004566762464170033,-0.9163521101494991,0.7397078071460351,0.836,2.2264037755643007,0.000939042510621771,0.0009124049411037852,0.0010818705548502497,1.1623689528921353,0.0,0.3363469653052482
0.8166666666666667,0.85,0.7166666666666667,-1.168639697506749,0.01,0.1,2.5035019930928,0.025035019930928,0.25035019930928,0.25035019930928,0.004885049786496128,500,200,200,7000,5000,2000,-0.9550263583521585,0.5446535879200637,0.914,1.7965295623693673,0.0003786950693966778,0.001568686685982125,0.0003783232588335452,0.00048438026547435075,-0.9956412226914508,0.7087218908985721,0.83,2.169596269042973,0.0008054137430907836,0.0007654333388737235,-0.0011112722305682997,1.1707151023301348,0.0,0.3353152106098411
