dataset,sex,age,reference,kernel,bandwidth,bandwidth_over_h0,ess,theta0,theta0_baseline,shift,abs_shift
income,2,83,matern52_0.8h0,matern52,1.3894305214233709,0.8,133056.20339985835,4.105537254636165,3.9977709352061988,0.10776631942996584,0.10776631942996584
income,2,83,matern52_h0,matern52,1.7367881517792134,1.0,153173.38279886835,3.9977709352061988,3.9977709352061988,0.0,0.0
income,2,83,matern52_1.2h0,matern52,2.084145782135056,1.2,166416.09251111708,3.8933052201260243,3.9977709352061988,-0.10446571508017444,0.10446571508017444
income,2,83,gaussian_ess_matched,gaussian,1.6622740489009358,0.9570966080106297,153173.38279886835,4.055322358598931,3.9977709352061988,0.05755142339273256,0.05755142339273256
income,2,84,matern52_0.8h0,matern52,1.4233190707263799,0.8,133946.4011753979,4.094637287307949,3.986416483601141,0.10822080370680753,0.10822080370680753
income,2,84,matern52_h0,matern52,1.7791488384079748,1.0,154048.83689605276,3.986416483601141,3.986416483601141,0.0,0.0
income,2,84,matern52_1.2h0,matern52,2.1349786060895695,1.2,167141.7881875702,3.8825879701857264,3.986416483601141,-0.10382851341541466,0.10382851341541466
income,2,84,gaussian_ess_matched,gaussian,1.7013471259326172,0.9562702620512759,154048.83689605276,4.043182931964301,3.986416483601141,0.05676644836316003,0.05676644836316003
income,2,85,matern52_0.8h0,matern52,1.457207620029389,0.8,134840.85482741782,4.084140944430607,3.9754790861617724,0.10866185826883479,0.10866185826883479
income,2,85,matern52_h0,matern52,1.8215095250367361,1.0,154909.12972316387,3.9754790861617724,3.9754790861617724,0.0,0.0
income,2,85,matern52_1.2h0,matern52,2.185811430044083,1.2,167845.0368037897,3.87228977101182,3.9754790861617724,-0.10318931514995233,0.10318931514995233
income,2,85,gaussian_ess_matched,gaussian,1.7404782031674044,0.955514192621256,154909.12972316393,4.031413123524753,3.9754790861617724,0.055934037362980416,0.055934037362980416
income,2,86,matern52_0.8h0,matern52,1.4910961693323979,0.8,135738.7020793155,4.074017625807611,3.9649329281602483,0.10908469764736228,0.10908469764736228
income,2,86,matern52_h0,matern52,1.8638702116654973,1.0,155754.07285228997,3.9649329281602483,3.9649329281602483,0.0,0.0
income,2,86,matern52_1.2h0,matern52,2.2366442539985965,1.2,168526.455952001,3.8623854468860697,3.9649329281602483,-0.10254748127417868,0.10254748127417868
income,2,86,gaussian_ess_matched,gaussian,1.779669245344838,0.9548246622572395,155754.07285229003,4.01999403452528,3.9649329281602483,0.0550611063650317,0.0550611063650317
income,2,87,matern52_0.8h0,matern52,1.524984718635407,0.8,136638.92694273381,4.064239589837373,3.9547543994303616,0.10948519040701177,0.10948519040701177
income,2,87,matern52_h0,matern52,1.9062308982942586,1.0,156583.45274000432,3.9547543994303616,3.9547543994303616,0.0,0.0
income,2,87,matern52_1.2h0,matern52,2.28747707795311,1.2,169186.6311388816,3.8528518575377544,3.9547543994303616,-0.10190254189260717,0.10190254189260717
income,2,87,gaussian_ess_matched,gaussian,1.8189212988058616,0.9541977839271603,156583.45274000437,4.00890863443679,3.9547543994303616,0.054154235006428575,0.054154235006428575
income,2,88,matern52_0.8h0,matern52,1.558873267938416,0.8,137540.40567309316,4.0547817349590805,3.9449218867425624,0.10985984821651806,0.10985984821651806
income,2,88,matern52_h0,matern52,1.94859158492302,1.0,157397.05077305457,3.9449218867425624,3.9449218867425624,0.0,0.0
income,2,88,matern52_1.2h0,matern52,2.338309901907624,1.2,169826.12532459942,3.843667701927889,3.9449218867425624,-0.1012541848146733,0.1012541848146733
income,2,88,gaussian_ess_matched,gaussian,1.8582346216725019,0.9536296040947505,157397.05077305457,3.998141502640822,3.9449218867425624,0.05321961589825941,0.05321961589825941
income,2,89,matern52_0.8h0,matern52,1.592761817241425,0.8,138441.9463339334,4.045621380635064,3.9354155829951476,0.110205797639916,0.110205797639916
income,2,89,matern52_h0,matern52,1.9909522715517813,1.0,158194.65865712147,3.9354155829951476,3.9354155829951476,0.0,0.0
income,2,89,matern52_1.2h0,matern52,2.3891427258621376,1.2,170445.48585515344,3.8348133421529,3.9354155829951476,-0.10060224084224778,0.10060224084224778
income,2,89,gaussian_ess_matched,gaussian,1.8976088047899065,0.9531161705402805,158194.6586571215,3.987678605199029,3.9354155829951476,0.05226302220388135,0.05226302220388135
income,2,90,matern52_0.8h0,matern52,1.6266503665444345,0.8,139342.32246235615,4.036738055635826,3.926217313455636,0.11052074218019037,0.11052074218019037
income,2,90,matern52_h0,matern52,2.033312958180543,1.0,158976.08989908893,3.926217313455636,3.926217313455636,0.0,0.0
income,2,90,matern52_1.2h0,matern52,2.4399755498166513,1.2,171045.24934354154,3.826270645726953,3.926217313455636,-0.0999466677286831,0.0999466677286831
income,2,90,gaussian_ess_matched,gaussian,1.9370428825791208,0.9526535867417247,158976.08989908893,3.9775071028030196,3.926217313455636,0.051289789347383596,0.051289789347383596
income,2,91,matern52_0.8h0,matern52,1.6605389158474435,0.8,140240.30162652687,4.028113297410534,3.917310378326564,0.11080291908396989,0.11080291908396989
income,2,91,matern52_h0,matern52,2.0756736448093043,1.0,159741.18811223874,3.917310378326564,3.917310378326564,0.0,0.0
income,2,91,matern52_1.2h0,matern52,2.490808373771165,1.2,171625.94497598035,3.8180228443967135,3.917310378326564,-0.09928753392985046,0.09928753392985046
income,2,91,gaussian_ess_matched,gaussian,1.9765354350390802,0.9522380553329558,159741.18811223874,3.9676151856208706,3.917310378326564,0.05030480729430664,0.05030480729430664
income,2,92,matern52_0.8h0,matern52,1.6944274651504525,0.8,141134.66929108123,4.019730460265062,3.908679409521226,0.11105105074383559,0.11105105074383559
income,2,92,matern52_h0,matern52,2.1180343314380656,1.0,160489.8326928608,3.908679409521226,3.908679409521226,0.0,0.0
income,2,92,matern52_1.2h0,matern52,2.5416411977256788,1.2,172188.09660439804,3.8100544073923563,3.908679409521226,-0.09862500212886971,0.09862500212886971
income,2,92,gaussian_ess_matched,gaussian,2.0160846807009,0.951865912075209,160489.8326928609,3.9579919318322028,3.908679409521226,0.049312522310976714,0.049312522310976714
income,2,93,matern52_0.8h0,matern52,1.7283160144534613,0.8,142024.24774595594,4.011574532651265,3.9003102404859185,0.11126429216534639,0.11126429216534639
income,2,93,matern52_h0,matern52,2.1603950180668265,1.0,161221.9421863966,3.9003102404859185,3.9003102404859185,0.0,0.0
income,2,93,matern52_1.2h0,matern52,2.5924740216801916,1.2,172732.22387027746,3.802350927566184,3.9003102404859185,-0.09795931291973448,0.09795931291973448
income,2,93,gaussian_ess_matched,gaussian,2.055688556894638,0.9515336499591253,161221.9421863966,3.9486271882915633,3.9003102404859185,0.04831694780564488,0.04831694780564488
income,2,94,matern52_0.8h0,matern52,1.7622045637564705,0.8,142907.90962833614,4.003631962647477,3.892189787735293,0.11144217491218367,0.11144217491218367
income,2,94,matern52_h0,matern52,2.202755704695588,1.0,161937.47555703437,3.892189787735293,3.892189787735293,0.0,0.0
income,2,94,matern52_1.2h0,matern52,2.6433068456347053,1.2,173258.842538677,3.7948990189696445,3.892189787735293,-0.09729076876564857,0.09729076876564857
income,2,94,gaussian_ess_matched,gaussian,2.095344781989155,0.9512379323419904,161937.47555703437,3.9395114724658034,3.892189787735293,0.04732168473051024,0.04732168473051024
income,2,95,matern52_0.8h0,matern52,1.7960931130594795,0.8,143784.5870231491,3.9958904952362726,3.884305943860986,0.11158455137528644,0.11158455137528644
income,2,95,matern52_h0,matern52,2.2451163913243493,1.0,162636.43187585074,3.884305943860986,3.884305943860986,0.0,0.0
income,2,95,matern52_1.2h0,matern52,2.694139669589219,1.2,173768.46428278278,3.787686224863033,3.884305943860986,-0.09661971899795319,0.09661971899795319
income,2,95,gaussian_ess_matched,gaussian,2.135050902024871,0.9509755976461635,162636.43187585077,3.9306358919937354,3.884305943860986,0.046329948132749266,0.046329948132749266
income,2,96,matern52_0.8h0,matern52,1.8299816623624885,0.8,144653.27934806628,3.988339033343098,3.8766474837813947,0.11169154956170324,0.11169154956170324
income,2,96,matern52_h0,matern52,2.2874770779531106,1.0,163318.8493946781,3.8766474837813947,3.8766474837813947,0.0,0.0
income,2,96,matern52_1.2h0,matern52,2.7449724935437327,1.2,174261.59626484962,3.780700935880613,3.8766474837813947,-0.09594654790078172,0.09594654790078172
income,2,96,gaussian_ess_matched,gaussian,2.1748043379540505,0.9507436638010457,163318.8493946781,3.92199207388832,3.8766474837813947,0.04534459010692515,0.04534459010692515
income,2,97,matern52_0.8h0,matern52,1.8638702116654977,0.8,145513.0630125519,3.980967530839112,3.8692039851621747,0.11176354567693725,0.11176354567693725
income,2,97,matern52_h0,matern52,2.329837764581872,1.0,163984.80482810663,3.8692039851621747,3.8692039851621747,0.0,0.0
income,2,97,matern52_1.2h0,matern52,2.7958053174982465,1.2,174738.74078857317,3.7739323179138102,3.8692039851621747,-0.09527166724836444,0.09527166724836444
income,2,97,gaussian_ess_matched,gaussian,2.214602451323464,0.9505393401162039,163984.80482810666,3.9135720961377154,3.8692039851621747,0.04436811097554072,0.04436811097554072
income,2,98,matern52_0.8h0,matern52,1.8977587609685067,0.8,146363.09860814945,3.9737668936351214,3.8619657565991563,0.11180113703596506,0.11180113703596506
income,2,98,matern52_h0,matern52,2.3721984512106333,1.0,164634.41194589314,3.8619657565991563,3.8619657565991563,0.0,0.0
income,2,98,matern52_1.2h0,matern52,2.8466381414527597,1.2,175200.3947791203,3.76737024711208,3.8619657565991563,-0.09459550948707651,0.09459550948707651
income,2,98,gaussian_ess_matched,gaussian,2.254442604452841,0.9503600355620768,164634.41194589314,3.9053684295848163,3.8619657565991563,0.04340267298566003,0.04340267298566003
income,2,99,matern52_0.8h0,matern52,1.931647310271516,0.8,147202.6341981674,3.9667288819945394,3.854923771298002,0.11180511069653765,0.11180511069653765
income,2,99,matern52_h0,matern52,2.4145591378393947,1.0,165267.81926981485,3.854923771298002,3.854923771298002,0.0,0.0
income,2,99,matern52_1.2h0,matern52,2.8974709654072734,1.2,175647.04905246058,3.761005250765983,3.854923771298002,-0.09391852053201877,0.09391852053201877
income,2,99,gaussian_ess_matched,gaussian,2.2943222047663046,0.9502033596159168,165267.81926981485,3.897373892147924,3.854923771298002,0.04245012084992217,0.04245012084992217
income,2,100,matern52_0.8h0,matern52,1.965535859574525,0.8,148031.00562368907,3.9598460176532657,3.8480696065003497,0.11177641115291603,0.11177641115291603
income,2,100,matern52_h0,matern52,2.456919824468156,1.0,165885.20719133315,3.8480696065003497,3.8480696065003497,0.0,0.0
income,2,100,matern52_1.2h0,matern52,2.948303789361787,1.2,176079.1874808766,3.7548284536796297,3.8480696065003497,-0.09324115282071999,0.09324115282071999
income,2,100,gaussian_ess_matched,gaussian,2.334238736256026,0.9500671177828578,165885.2071913332,3.889581612763134,3.8480696065003497,0.04151200626278451,0.04151200626278451
